,Date,Year,Month,Day,MAX_val,MAX_name
0,2013-01-01,2013,01,01,100.6723591549296,PM25
1,2013-01-02,2013,01,02,80.88890845070422,PM25
2,2013-01-03,2013,01,03,72.618838028169,PM25
3,2013-01-04,2013,01,04,93.34894366197184,PM25
4,2013-01-05,2013,01,05,113.30985915492958,PM25
5,2013-01-06,2013,01,06,126.1554325955734,PM25
6,2013-01-07,2013,01,07,142.05188631790742,PM25
7,2013-01-08,2013,01,08,130.7156690140845,PM25
8,2013-01-09,2013,01,09,145.96164486921523,PM25
9,2013-01-10,2013,01,10,195.18281690140844,PM25
10,2013-01-11,2013,01,11,200.463893360161,PM25
11,2013-01-12,2013,01,12,201.6368712273642,PM25
12,2013-01-13,2013,01,13,216.74282696177065,PM25
13,2013-01-14,2013,01,14,171.69344064386317,PM25
14,2013-01-15,2013,01,15,176.61035211267608,PM25
15,2013-01-16,2013,01,16,156.25535714285718,PM25
16,2013-01-17,2013,01,17,160.04098088531188,PM25
17,2013-01-18,2013,01,18,128.29796277666,PM25
18,2013-01-19,2013,01,19,135.0495472837022,PM25
19,2013-01-20,2013,01,20,134.07032193158958,PM25
20,2013-01-21,2013,01,21,106.13327464788732,PM25
21,2013-01-22,2013,01,22,136.84270623742452,PM25
22,2013-01-23,2013,01,23,150.76466297786726,PM25
23,2013-01-24,2013,01,24,51.88863179074447,PM25
24,2013-01-25,2013,01,25,109.4840794768612,PM25
25,2013-01-26,2013,01,26,73.07545271629779,PM25
26,2013-01-27,2013,01,27,102.51672535211266,PM25
27,2013-01-28,2013,01,28,138.64449195171028,PM25
28,2013-01-29,2013,01,29,113.16778169014084,PM25
29,2013-01-30,2013,01,30,135.5289235412475,PM25
30,2013-01-31,2013,01,31,139.2439637826962,PM25
31,2013-02-01,2013,02,01,112.52696177062374,PM25
32,2013-02-02,2013,02,02,178.80515593561367,PM25
33,2013-02-03,2013,02,03,134.9148893360161,PM25
34,2013-02-04,2013,02,04,103.59366197183098,PM25
35,2013-02-05,2013,02,05,106.17799295774647,PM25
36,2013-02-06,2013,02,06,111.16677565392357,PM25
37,2013-02-07,2013,02,07,116.86531690140845,PM25
38,2013-02-08,2013,02,08,55.27741448692154,PM25
39,2013-02-09,2013,02,09,82.05563380281687,PM25
40,2013-02-10,2013,02,10,117.60721830985915,PM25
41,2013-02-11,2013,02,11,115.36385814889337,PM25
42,2013-02-12,2013,02,12,120.19595070422533,PM25
43,2013-02-13,2013,02,13,115.7729376257545,PM25
44,2013-02-14,2013,02,14,113.32235915492956,PM25
45,2013-02-15,2013,02,15,112.23292253521127,PM25
46,2013-02-16,2013,02,16,121.37887323943659,PM25
47,2013-02-17,2013,02,17,106.62042253521128,PM25
48,2013-02-18,2013,02,18,133.8415995975855,PM25
49,2013-02-19,2013,02,19,80.2469818913481,PM25
50,2013-02-20,2013,02,20,83.87552816901409,PM25
51,2013-02-21,2013,02,21,89.98485915492958,PM25
52,2013-02-22,2013,02,22,85.52095070422536,PM25
53,2013-02-23,2013,02,23,87.4864436619718,PM25
54,2013-02-24,2013,02,24,105.74313380281693,PM25
55,2013-02-25,2013,02,25,108.33257042253518,PM25
56,2013-02-26,2013,02,26,121.79056841046277,PM25
57,2013-02-27,2013,02,27,127.87447183098588,PM25
58,2013-02-28,2013,02,28,122.36755533199195,PM25
59,2013-03-01,2013,03,01,79.99436619718308,PM25
60,2013-03-02,2013,03,02,60.284054325955736,PM25
61,2013-03-03,2013,03,03,68.57590543259559,PM25
62,2013-03-04,2013,03,04,89.99278169014083,PM25
63,2013-03-05,2013,03,05,79.40264084507044,PM25
64,2013-03-06,2013,03,06,73.65950704225351,PM25
65,2013-03-07,2013,03,07,60.019265593561386,PM25
66,2013-03-08,2013,03,08,68.32278672032193,PM25
67,2013-03-09,2013,03,09,86.32429577464791,PM25
68,2013-03-10,2013,03,10,59.67555331991952,PM25
69,2013-03-11,2013,03,11,56.111544265593565,PM25
70,2013-03-12,2013,03,12,71.72288732394365,PM25
71,2013-03-13,2013,03,13,66.13802816901408,PM25
72,2013-03-14,2013,03,14,72.94225352112676,PM25
73,2013-03-15,2013,03,15,83.81901408450703,PM25
74,2013-03-16,2013,03,16,91.17235915492958,PM25
75,2013-03-17,2013,03,17,88.82517605633804,PM25
76,2013-03-18,2013,03,18,84.17922535211267,PM25
77,2013-03-19,2013,03,19,76.9669014084507,PM25
78,2013-03-20,2013,03,20,57.42552816901408,PM25
79,2013-03-21,2013,03,21,72.71249999999999,PM25
80,2013-03-22,2013,03,22,61.779225352112675,PM25
81,2013-03-23,2013,03,23,67.67200704225354,PM25
82,2013-03-24,2013,03,24,67.58204225352112,PM25
83,2013-03-25,2013,03,25,66.60598591549295,PM25
84,2013-03-26,2013,03,26,55.08123742454729,PM25
85,2013-03-27,2013,03,27,65.78174044265594,PM25
86,2013-03-28,2013,03,28,58.174295774647874,PM25
87,2013-03-29,2013,03,29,63.63327464788732,PM25
88,2013-03-30,2013,03,30,67.55352112676057,PM25
89,2013-03-31,2013,03,31,72.40721830985916,PM25
90,2013-04-01,2013,04,01,69.25440140845069,PM25
91,2013-04-02,2013,04,02,61.25427565392354,PM25
92,2013-04-03,2013,04,03,66.83802816901407,PM25
93,2013-04-04,2013,04,04,71.11390845070422,PM25
94,2013-04-05,2013,04,05,64.96232394366197,PM25
95,2013-04-06,2013,04,06,61.50520623742456,PM25
96,2013-04-07,2013,04,07,66.47147887323942,PM25
97,2013-04-08,2013,04,08,63.507746478873244,PM25
98,2013-04-09,2013,04,09,59.56866197183097,PM25
99,2013-04-10,2013,04,10,68.42130281690142,PM25
100,2013-04-11,2013,04,11,75.24255533199195,PM25
101,2013-04-12,2013,04,12,82.47376760563378,PM25
102,2013-04-13,2013,04,13,78.48468309859155,PM25
103,2013-04-14,2013,04,14,77.6832746478873,PM25
104,2013-04-15,2013,04,15,67.72887323943664,PM25
105,2013-04-16,2013,04,16,53.047334004024144,PM25
106,2013-04-17,2013,04,17,72.4536971830986,PM25
107,2013-04-18,2013,04,18,63.24084507042254,PM25
108,2013-04-19,2013,04,19,66.749823943662,PM25
109,2013-04-20,2013,04,20,67.1475352112676,PM25
110,2013-04-21,2013,04,21,68.34454225352113,PM25
111,2013-04-22,2013,04,22,66.11830985915495,PM25
112,2013-04-23,2013,04,23,60.50404929577464,PM25
113,2013-04-24,2013,04,24,65.293838028169,PM25
114,2013-04-25,2013,04,25,69.58415492957745,PM25
115,2013-04-26,2013,04,26,76.06021126760562,PM25
116,2013-04-27,2013,04,27,67.77306338028171,PM25
117,2013-04-28,2013,04,28,63.51390845070426,PM25
118,2013-04-29,2013,04,29,52.74353621730382,PM25
119,2013-04-30,2013,04,30,40.76096579476861,PM25
120,2013-05-01,2013,05,01,50.21627263581489,PM25
121,2013-05-02,2013,05,02,54.57173038229377,PM25
122,2013-05-03,2013,05,03,76.10211267605632,PM25
123,2013-05-04,2013,05,04,70.40404929577466,PM25
124,2013-05-05,2013,05,05,62.20387323943661,PM25
125,2013-05-06,2013,05,06,77.05651408450704,PM25
