,Date,Year,Month,Day,MAX_val,MAX_name
0,2016-01-01,2016,01,01,24.99639175257732,PM25
1,2016-01-02,2016,01,02,21.799858861070202,PM25
2,2016-01-03,2016,01,03,20.755824742268043,O3
3,2016-01-04,2016,01,04,20.85683848797251,O3
4,2016-01-05,2016,01,05,25.9233676975945,O3
5,2016-01-06,2016,01,06,25.409776632302407,O3
6,2016-01-07,2016,01,07,26.886237113402064,O3
7,2016-01-08,2016,01,08,29.536683848797253,O3
8,2016-01-09,2016,01,09,27.496226067746687,PM25
9,2016-01-10,2016,01,10,26.63974226804124,O3
10,2016-01-11,2016,01,11,27.90037800687285,O3
11,2016-01-12,2016,01,12,26.8993470790378,O3
12,2016-01-13,2016,01,13,29.632697594501717,O3
13,2016-01-14,2016,01,14,26.278419243986253,O3
14,2016-01-15,2016,01,15,23.931134020618558,O3
15,2016-01-16,2016,01,16,24.67374570446735,O3
16,2016-01-17,2016,01,17,25.639982817869413,O3
17,2016-01-18,2016,01,18,28.08515463917526,O3
18,2016-01-19,2016,01,19,25.95410652920962,O3
19,2016-01-20,2016,01,20,25.422371134020622,O3
20,2016-01-21,2016,01,21,26.17211340206186,O3
21,2016-01-22,2016,01,22,25.99798969072165,O3
22,2016-01-23,2016,01,23,26.92553264604811,O3
23,2016-01-24,2016,01,24,28.383333333333336,O3
24,2016-01-25,2016,01,25,29.501185567010314,O3
25,2016-01-26,2016,01,26,27.986718213058413,O3
26,2016-01-27,2016,01,27,26.301701030927834,O3
27,2016-01-28,2016,01,28,27.29348797250859,O3
28,2016-01-29,2016,01,29,29.06620643102602,PM25
29,2016-01-30,2016,01,30,29.806907216494842,O3
30,2016-01-31,2016,01,31,31.376855670103097,O3
31,2016-02-01,2016,02,01,31.756872852233677,O3
32,2016-02-02,2016,02,02,29.264656357388315,O3
33,2016-02-03,2016,02,03,27.037439862542957,O3
34,2016-02-04,2016,02,04,27.930670103092783,O3
35,2016-02-05,2016,02,05,30.35106529209622,O3
36,2016-02-06,2016,02,06,25.667233676975943,O3
37,2016-02-07,2016,02,07,24.709123711340204,O3
38,2016-02-08,2016,02,08,25.60848797250859,O3
39,2016-02-09,2016,02,09,25.05223367697595,O3
40,2016-02-10,2016,02,10,50.289930044182626,PM25
41,2016-02-11,2016,02,11,48.90964040255278,PM25
42,2016-02-12,2016,02,12,28.228505154639173,O3
43,2016-02-13,2016,02,13,33.474707903780065,O3
44,2016-02-14,2016,02,14,33.16714776632302,O3
45,2016-02-15,2016,02,15,33.08300687285223,O3
46,2016-02-16,2016,02,16,33.54297250859107,O3
47,2016-02-17,2016,02,17,30.66709621993127,O3
48,2016-02-18,2016,02,18,29.401872852233677,O3
49,2016-02-19,2016,02,19,29.80847079037801,O3
50,2016-02-20,2016,02,20,28.61750859106529,O3
51,2016-02-21,2016,02,21,28.77884879725086,PM10
52,2016-02-22,2016,02,22,30.57637457044674,O3
53,2016-02-23,2016,02,23,33.07506872852233,O3
54,2016-02-24,2016,02,24,31.595756013745703,O3
55,2016-02-25,2016,02,25,30.113780068728516,O3
56,2016-02-26,2016,02,26,28.76931271477663,O3
57,2016-02-27,2016,02,27,27.0822852233677,O3
58,2016-02-28,2016,02,28,30.94285223367698,O3
59,2016-02-29,2016,02,29,26.661254295532647,O3
60,2016-03-01,2016,03,01,27.823006872852233,O3
61,2016-03-02,2016,03,02,27.323780068728524,O3
62,2016-03-03,2016,03,03,34.323607020127646,PM25
63,2016-03-04,2016,03,04,51.02418753068237,PM10
64,2016-03-05,2016,03,05,33.1033676975945,O3
65,2016-03-06,2016,03,06,31.2144501718213,O3
66,2016-03-07,2016,03,07,32.90642611683849,O3
67,2016-03-08,2016,03,08,36.002680412371134,O3
68,2016-03-09,2016,03,09,36.45295532646048,O3
69,2016-03-10,2016,03,10,34.635670103092785,O3
70,2016-03-11,2016,03,11,31.65982817869416,O3
71,2016-03-12,2016,03,12,33.979536082474226,O3
72,2016-03-13,2016,03,13,34.95941580756014,O3
73,2016-03-14,2016,03,14,37.854415807560144,PM10
74,2016-03-15,2016,03,15,49.31613279332352,PM25
75,2016-03-16,2016,03,16,66.68769023073146,PM25
76,2016-03-17,2016,03,17,54.820147275405,PM10
77,2016-03-18,2016,03,18,91.9751264113893,PM10
78,2016-03-19,2016,03,19,100.47895679921453,PM10
79,2016-03-20,2016,03,20,87.9959621993127,PM10
80,2016-03-21,2016,03,21,133.36097201767305,PM25
81,2016-03-22,2016,03,22,69.00343028964161,PM25
82,2016-03-23,2016,03,23,30.701735395189004,O3
83,2016-03-24,2016,03,24,32.139467353951886,O3
84,2016-03-25,2016,03,25,31.442714776632304,O3
85,2016-03-26,2016,03,26,34.105395189003445,O3
86,2016-03-27,2016,03,27,33.90579037800687,O3
87,2016-03-28,2016,03,28,30.732250859106525,O3
88,2016-03-29,2016,03,29,32.79955326460481,O3
89,2016-03-30,2016,03,30,34.91986254295532,O3
90,2016-03-31,2016,03,31,56.614752086401566,PM25
91,2016-04-01,2016,04,01,30.50166666666667,O3
92,2016-04-02,2016,04,02,34.27403780068728,O3
93,2016-04-03,2016,04,03,33.59682130584192,O3
94,2016-04-04,2016,04,04,31.049175257731957,O3
95,2016-04-05,2016,04,05,29.703831615120272,O3
96,2016-04-06,2016,04,06,31.279450171821306,O3
97,2016-04-07,2016,04,07,31.803625429553264,O3
98,2016-04-08,2016,04,08,34.97353951890034,O3
99,2016-04-09,2016,04,09,35.06585910652921,O3
100,2016-04-10,2016,04,10,38.49977663230241,O3
101,2016-04-11,2016,04,11,69.761794305351,PM25
102,2016-04-12,2016,04,12,76.02290746195386,PM25
103,2016-04-13,2016,04,13,53.169170348551795,PM25
104,2016-04-14,2016,04,14,37.47648502700049,PM25
105,2016-04-15,2016,04,15,93.07938144329897,PM25
106,2016-04-16,2016,04,16,34.16197594501718,O3
107,2016-04-17,2016,04,17,37.883178694158076,O3
108,2016-04-18,2016,04,18,39.03156357388317,O3
109,2016-04-19,2016,04,19,72.76924398625431,PM25
110,2016-04-20,2016,04,20,34.834931271477664,O3
111,2016-04-21,2016,04,21,34.42524054982818,O3
112,2016-04-22,2016,04,22,34.29082474226804,O3
113,2016-04-23,2016,04,23,34.235584192439866,O3
114,2016-04-24,2016,04,24,43.37249140893471,PM10
115,2016-04-25,2016,04,25,43.52377270495827,PM25
116,2016-04-26,2016,04,26,31.493814432989687,O3
117,2016-04-27,2016,04,27,36.886460481099654,O3
118,2016-04-28,2016,04,28,40.81599656357388,O3
119,2016-04-29,2016,04,29,39.63181148748159,PM25
120,2016-04-30,2016,04,30,88.99371011291115,PM25
121,2016-05-01,2016,05,01,97.87375675012274,PM25
122,2016-05-02,2016,05,02,39.396237113402066,O3
123,2016-05-03,2016,05,03,39.2310824742268,O3
124,2016-05-04,2016,05,04,44.09747790868925,PM25
125,2016-05-05,2016,05,05,58.44534364261169,PM10
126,2016-05-06,2016,05,06,40.55692439862543,O3
127,2016-05-07,2016,05,07,40.24984536082474,O3
128,2016-05-08,2016,05,08,36.37841188021601,PM25
129,2016-05-09,2016,05,09,32.48867697594501,O3
130,2016-05-10,2016,05,10,36.51414457535592,PM25
