,Date,AQI,Type,rh,temp,psfc
0,2015-01-01,99.49103260869566,PM25,38.15,285.5713043478261,100.89266565217392
1,2015-01-02,112.12500000000001,PM25,38.911739130434775,285.2228260869565,100.76039065217392
2,2015-01-03,130.2271739130435,PM25,44.34760869565218,287.15521739130435,100.43942000000001
3,2015-01-04,173.98959627329188,PM25,73.19173913043478,288.8923913043478,99.84251217391305
4,2015-01-05,181.87951086956522,PM25,85.7686956521739,291.9017391304348,99.59911173913045
5,2015-01-06,99.92961956521741,PM25,86.05021739130434,289.02282608695657,99.91171239130432
6,2015-01-07,88.43179347826086,PM25,62.11565217391305,286.16326086956525,100.50300304347826
7,2015-01-08,69.78749999999998,PM25,50.821739130434764,285.31260869565216,100.8748552173913
8,2015-01-09,94.26222826086956,PM25,46.31608695652174,285.24760869565216,100.86078586956522
9,2015-01-10,71.17127329192547,PM25,78.30239130434782,282.9178260869565,100.78591652173913
10,2015-01-11,38.500116459627336,PM25,86.76565217391303,282.78847826086957,100.73214717391303
11,2015-01-12,31.91587732919254,PM25,87.15391304347827,283.27413043478265,100.73937913043477
12,2015-01-13,51.258889751552786,PM25,70.24282608695653,284.2193478260869,100.66294043478257
13,2015-01-14,67.83858695652175,PM25,58.345869565217406,284.50999999999993,100.68861326086956
14,2015-01-15,86.41195652173914,PM25,56.413260869565214,285.03847826086957,100.65287543478262
15,2015-01-16,91.39701086956521,PM25,60.251956521739125,285.725,100.71927826086956
16,2015-01-17,110.75760869565218,PM25,56.10978260869567,286.2071739130435,100.82378021739127
17,2015-01-18,122.96548913043479,PM25,57.38086956521739,286.0934782608696,100.84577239130437
18,2015-01-19,121.4086956521739,PM25,46.73847826086956,285.91673913043485,100.70861826086956
19,2015-01-20,155.79324534161492,PM25,51.223913043478255,287.55521739130427,100.46561173913044
20,2015-01-21,145.38808229813665,PM25,50.62391304347827,289.2371739130435,100.63392173913044
21,2015-01-22,131.18831521739133,PM25,47.33847826086957,288.0634782608695,100.58887543478264
22,2015-01-23,124.81281055900621,PM25,60.60347826086956,289.34891304347826,100.22836326086954
23,2015-01-24,72.13260869565218,PM25,71.0986956521739,290.64152173913044,100.05110869565218
24,2015-01-25,111.8967391304348,PM25,77.09130434782607,291.5743478260869,100.10026760869566
25,2015-01-26,113.77663043478262,PM25,80.9678260869565,291.24999999999994,100.19215673913043
26,2015-01-27,117.68132763975156,PM25,84.1871739130435,290.7326086956522,100.13566499999999
27,2015-01-28,101.98125,PM25,86.0763043478261,289.10891304347825,100.04995130434783
28,2015-01-29,63.86304347826086,PM25,87.53478260869566,285.7636956521739,100.34902326086954
29,2015-01-30,34.46335403726709,PM25,69.61826086956523,281.8510869565217,100.78419543478256
30,2015-01-31,57.90042701863356,PM25,65.62217391304348,281.58956521739134,100.97121804347825
31,2015-02-01,52.85764751552796,PM25,65.21500000000002,283.6578260869565,101.00337282608695
32,2015-02-02,74.88016304347828,PM25,61.40369565217391,285.6228260869565,100.91438043478261
33,2015-02-03,92.8608695652174,PM25,70.82608695652175,286.11434782608694,100.91322130434784
34,2015-02-04,44.00329968944099,PM25,69.95413043478263,283.16478260869565,100.97107478260874
35,2015-02-05,112.60869565217394,PM25,47.275217391304345,282.9889130434783,101.02012434782608
36,2015-02-06,132.8923913043478,PM25,48.29326086956522,283.31739130434784,100.77811326086956
37,2015-02-07,155.93567546583853,PM25,56.23065217391304,285.28956521739127,100.53069521739128
38,2015-02-08,117.97065217391305,PM25,38.97434782608696,285.6202173913044,100.84172500000001
39,2015-02-09,101.18967391304346,PM25,41.39826086956522,285.4158695652174,100.82599999999998
40,2015-02-10,142.87888198757767,PM25,48.00673913043478,286.86891304347824,100.47619826086955
41,2015-02-11,215.50804347826087,PM25,63.108043478260875,287.03217391304355,100.24747347826086
42,2015-02-12,185.89692546583854,PM25,53.11760869565217,287.8569565217391,100.16496804347827
43,2015-02-13,203.46118012422366,PM25,65.32456521739131,290.2510869565217,100.00530956521737
44,2015-02-14,152.48149844720498,PM25,82.92978260869566,289.190652173913,99.91341434782608
45,2015-02-15,95.30733695652175,PM25,84.60826086956521,291.46543478260867,99.9291286956522
46,2015-02-16,84.4451086956522,PM25,71.79586956521742,293.41391304347826,100.03741978260871
47,2015-02-17,95.38695652173914,PM25,68.83304347826088,293.68630434782614,99.91419217391302
48,2015-02-18,99.53750000000001,PM25,75.63652173913043,293.91326086956525,99.9630793478261
49,2015-02-19,154.76673136645965,PM25,81.69021739130434,293.41021739130434,100.01293304347824
50,2015-02-20,64.6610636645963,PM25,79.10565217391304,294.4226086956522,99.79436000000001
51,2015-02-21,43.91999223602485,PM25,81.50391304347826,294.58108695652174,99.66918195652174
52,2015-02-22,51.900698757763976,PM25,81.3991304347826,292.04739130434785,99.90718478260868
53,2015-02-23,53.850621118012434,PM25,81.07326086956522,294.3104347826087,99.77953913043477
54,2015-02-24,53.956987577639765,PM25,79.5154347826087,294.5760869565218,99.59327543478263
55,2015-02-25,40.41065217391304,PM10,79.39065217391304,295.9684782608696,99.40873173913045
56,2015-02-26,46.14717391304348,PM10,76.70695652173913,295.2634782608696,99.54948847826086
57,2015-02-27,35.58913043478261,PM10,78.52565217391304,296.829347826087,99.53755739130432
58,2015-02-28,39.50739130434782,PM10,83.3936956521739,293.54304347826087,99.86429326086957
59,2015-03-01,31.645000000000003,PM10,63.92782608695653,286.25695652173914,100.51847913043478
60,2015-03-02,66.47934782608696,PM25,75.26217391304348,287.6015217391304,99.92767413043478
61,2015-03-03,47.661801242236024,PM25,81.47760869565218,289.26978260869566,99.66280673913043
62,2015-03-04,39.63913043478261,PM10,74.50630434782607,286.25782608695647,99.89997108695651
63,2015-03-05,22.440217391304348,CO,91.83608695652175,287.48086956521735,99.92950347826087
64,2015-03-06,20.643478260869564,PM25,88.91108695652174,285.8132608695652,100.06163695652177
65,2015-03-07,29.325776397515533,PM25,92.04521739130435,285.6163043478261,100.07034913043482
66,2015-03-08,48.477934782608706,PM10,86.80608695652175,291.0236956521739,100.0019045652174
67,2015-03-09,43.33509316770187,PM25,79.09673913043478,290.1995652173913,100.32951195652176
68,2015-03-10,45.26917701863355,PM25,87.33347826086955,286.57043478260863,100.54292217391304
69,2015-03-11,24.88586956521739,CO,92.98500000000001,285.55239130434785,100.57256413043478
