,Date,AQI,Type,rh,temp,psfc
0,2015-01-01,158.89658385093165,PM25,50.44434782608696,281.4726086956522,98.29958173913043
1,2015-01-02,180.8097826086956,PM25,47.92173913043477,282.0352173913043,97.97976956521735
2,2015-01-03,173.6195652173913,PM25,55.35652173913043,282.25304347826085,97.48053434782607
3,2015-01-04,175.6204968944099,PM25,55.76739130434782,283.1682608695652,96.70057739130434
4,2015-01-05,136.68167701863354,PM25,30.64217391304348,284.4860869565218,97.09594565217392
5,2015-01-06,52.89847826086957,PM10,49.24173913043478,280.5608695652174,97.7966391304348
6,2015-01-07,61.6945652173913,PM10,71.67391304347827,278.93130434782614,98.21014565217392
7,2015-01-08,69.69510869565217,PM25,49.74217391304347,281.6282608695652,98.56363347826087
8,2015-01-09,88.40760869565216,PM25,54.796956521739126,280.5421739130435,98.49609173913042
9,2015-01-10,79.46739130434784,PM25,63.968260869565206,279.81956521739136,98.24962608695651
10,2015-01-11,105.23967391304348,PM25,58.706521739130444,280.7395652173914,98.2841795652174
11,2015-01-12,126.2940217391304,PM25,60.53869565217391,281.46565217391304,98.31375608695652
12,2015-01-13,124.7891304347826,PM25,53.08608695652173,282.65043478260867,97.99610217391306
13,2015-01-14,129.1929347826087,PM25,51.809999999999995,283.10086956521735,98.0055847826087
14,2015-01-15,157.20613354037266,PM25,65.09739130434784,282.41173913043474,97.94934652173913
15,2015-01-16,163.75753105590064,PM25,58.88565217391304,282.3426086956521,98.18877652173914
16,2015-01-17,194.23720496894407,PM25,79.16,281.0730434782608,98.22435521739128
17,2015-01-18,95.10380434782608,PM25,58.77739130434783,280.9939130434783,98.57398695652175
18,2015-01-19,127.87119565217392,PM25,75.92304347826087,280.4286956521739,98.00325521739133
19,2015-01-20,108.96847826086955,PM25,52.91478260869566,282.2830434782608,97.90714086956521
20,2015-01-21,133.21413043478262,PM25,35.62173913043478,283.14956521739134,98.17310304347825
21,2015-01-22,136.43315217391304,PM25,57.63521739130435,284.17782608695654,97.5057352173913
22,2015-01-23,130.44728260869562,PM25,63.37608695652173,284.74391304347824,97.0017352173913
23,2015-01-24,145.39021739130433,PM25,71.50739130434783,285.47304347826093,96.94723173913043
24,2015-01-25,182.80975155279503,PM25,71.10782608695652,283.8160869565218,97.5662004347826
