,Date,PM25,PM10,SO2,NO2,CO
0,2015-01-01,107.67580645161291,86.54274193548389,41.18959677419356,32.36491935483871,31.112903225806452
1,2015-01-02,118.04899193548388,89.3651612903226,41.187822580645154,36.25423387096774,35.318548387096776
2,2015-01-03,145.62566244239636,100.33217741935484,51.880725806451615,42.724999999999994,43.70161290322581
3,2015-01-04,71.54196428571429,70.34854838709677,18.796290322580646,15.528830645161289,22.983870967741936
4,2015-01-05,21.071198156682026,22.28790322580645,6.866935483870969,8.523790322580645,12.55241935483871
5,2015-01-06,67.76379608294931,60.26822580645162,33.0716935483871,27.250806451612902,22.830645161290324
6,2015-01-07,69.97505760368665,79.12120967741934,15.99016129032258,24.628024193548388,21.93951612903226
7,2015-01-08,75.67399193548387,83.20370967741935,35.63596774193548,36.70645161290323,22.576612903225808
8,2015-01-09,80.42318548387097,67.20185483870966,36.445564516129025,37.13407258064515,26.471774193548388
9,2015-01-10,115.1641129032258,84.45911290322582,36.92943548387097,41.00120967741937,32.568548387096776
10,2015-01-11,112.2863479262673,82.26451612903226,41.04048387096775,37.93750000000001,29.161290322580644
11,2015-01-12,190.20035714285714,112.34379032258065,48.650483870967754,45.336491935483885,38.44758064516129
12,2015-01-13,99.02531682027652,74.15725806451613,23.94112903225807,20.987096774193546,24.028225806451612
13,2015-01-14,77.6905241935484,68.8658870967742,29.677096774193547,27.283669354838707,21.004032258064516
14,2015-01-15,35.592165898617495,37.600483870967736,12.331612903225809,14.793548387096774,12.754032258064516
15,2015-01-16,58.44720622119816,57.12887096774194,27.677580645161292,29.55100806451613,19.528225806451612
16,2015-01-17,45.27482718894009,50.85346774193548,11.189999999999998,14.371370967741939,14.495967741935484
17,2015-01-18,33.257373271889406,49.97290322580645,23.83629032258065,20.07842741935484,15.338709677419354
18,2015-01-19,75.13508064516128,70.89951612903224,32.28048387096774,27.223185483870967,28.600806451612904
19,2015-01-20,20.747235023041473,45.619354838709675,6.451451612903226,6.459475806451614,10.701612903225806
20,2015-01-21,56.598099078341015,68.6682258064516,27.839516129032255,21.961491935483874,19.802419354838708
21,2015-01-22,73.01624423963133,67.39903225806451,30.015645161290326,25.268749999999997,27.157258064516128
22,2015-01-23,97.45907258064518,81.26564516129032,38.32637096774195,29.565725806451614,27.403225806451612
23,2015-01-24,38.42885944700461,51.24967741935484,12.131774193548386,14.098185483870967,12.141129032258064
24,2015-01-25,74.51491935483871,77.27314516129032,35.41177419354838,28.670967741935485,22.677419354838708
25,2015-01-26,49.46644585253457,68.1716129032258,23.2091935483871,15.292540322580646,15.024193548387096
26,2015-01-27,50.84516129032258,59.90241935483871,35.721774193548384,22.26814516129032,17.258064516129032
27,2015-01-28,53.33758640552996,56.62943548387097,20.286935483870963,16.938306451612902,18.794354838709676
28,2015-01-29,28.672811059907836,40.33870967741936,12.389516129032257,8.484274193548387,11.024193548387096
29,2015-01-30,64.4791762672811,58.527903225806455,30.55338709677419,19.98104838709677,22.39516129032258
30,2015-01-31,72.20262096774194,57.5208870967742,29.921935483870968,17.45282258064516,21.830645161290324
31,2015-02-01,101.12580645161289,64.56548387096775,21.371612903225802,16.93911290322581,26.294354838709676
32,2015-02-02,104.25120967741935,67.96201612903226,20.14048387096774,17.672983870967744,26.407258064516128
33,2015-02-03,115.44282834101384,68.92137096774194,19.645322580645164,17.057056451612905,25.447580645161292
34,2015-02-04,76.84798387096774,54.677661290322575,22.177903225806453,15.123185483870968,18.080645161290324
35,2015-02-05,57.85316820276497,50.39290322580645,23.195806451612906,20.277016129032255,21.266129032258064
36,2015-02-06,61.187096774193535,55.9024193548387,20.502580645161284,18.77540322580645,20.5
37,2015-02-07,37.84038018433179,53.249516129032266,8.936290322580643,8.765725806451613,12.415322580645162
38,2015-02-08,61.79274193548387,65.06532258064517,18.550483870967742,17.18064516129032,20.475806451612904
39,2015-02-09,84.91733870967744,69.76693548387094,20.0408064516129,23.478024193548386,26.04032258064516
40,2015-02-10,62.652304147465436,68.00830645161291,10.546451612903226,13.605040322580646,16.693548387096776
41,2015-02-11,29.17908986175116,57.09846774193549,7.385483870967741,9.013709677419355,10.55241935483871
42,2015-02-12,25.561290322580643,28.60814516129032,8.996451612903224,11.242540322580648,13.798387096774194
43,2015-02-13,57.92102534562212,59.46725806451613,20.59483870967742,18.29193548387097,21.31451612903226
44,2015-02-14,77.42275345622119,92.91564516129031,16.999032258064517,12.262701612903228,19.399193548387096
45,2015-02-15,26.13479262672811,59.986774193548385,6.27758064516129,6.10907258064516,8.951612903225806
46,2015-02-16,55.46690668202765,69.57290322580644,28.050645161290323,21.874596774193545,19.596774193548388
47,2015-02-17,70.56673387096774,67.73822580645161,34.063870967741934,26.500806451612906,24.22983870967742
48,2015-02-18,96.86572580645164,86.93274193548388,35.3516129032258,20.07620967741935,26.225806451612904
49,2015-02-19,150.65377304147466,97.23903225806453,27.35483870967742,14.329233870967743,27.766129032258064
50,2015-02-20,30.95835253456222,44.93620967741935,8.816935483870969,5.235483870967743,10.46774193548387
51,2015-02-21,16.902764976958526,55.294193548387085,4.764516129032257,3.900403225806452,8.27016129032258
52,2015-02-22,56.53726958525346,97.82161290322581,25.98758064516129,12.619354838709677,17.600806451612904
53,2015-02-23,31.55783410138249,49.46322580645162,13.772419354838709,11.093145161290325,13.185483870967742
54,2015-02-24,28.555299539170505,50.198145161290334,8.477741935483872,7.674596774193549,12.600806451612904
55,2015-02-25,36.201728110599085,75.11104838709677,8.349354838709678,6.221572580645161,10.97983870967742
56,2015-02-26,49.93945852534562,81.06927419354837,22.91145161290322,10.705241935483867,17.879032258064516
57,2015-02-27,56.90567396313364,80.22290322580646,18.515645161290326,11.608266129032257,17.826612903225808
58,2015-02-28,16.172811059907836,24.363870967741935,6.622096774193548,5.668346774193548,11.423387096774194
59,2015-03-01,38.67874423963136,41.27895161290322,14.29435483870968,16.046975806451613,23.391129032258064
60,2015-03-02,47.75676843317973,79.73088709677418,4.977419354838709,6.529637096774194,13.040322580645162
61,2015-03-03,36.65679723502304,80.22104838709676,11.136129032258065,6.365322580645163,15.580645161290322
62,2015-03-04,58.81183755760369,68.4691935483871,26.796935483870964,14.245564516129033,22.024193548387096
63,2015-03-05,88.27842741935486,71.01411290322582,27.478225806451608,19.751814516129034,25.95967741935484
64,2015-03-06,61.80169930875577,61.97201612903225,27.181774193548385,19.71431451612904,24.282258064516128
65,2015-03-07,56.361837557603685,62.4600806451613,14.161290322580644,13.739717741935483,22.31451612903226
66,2015-03-08,44.102764976958525,63.05572580645161,13.10483870967742,11.234072580645162,14.778225806451612
67,2015-03-09,32.670737327188945,54.33185483870967,21.217258064516134,11.36149193548387,15.266129032258064
68,2015-03-10,59.24732142857143,60.42290322580646,27.956612903225807,19.89596774193548,22.33467741935484
69,2015-03-11,50.993404377880175,60.4483064516129,25.020483870967738,23.38649193548387,23.18951612903226
70,2015-03-12,52.891993087557616,61.43451612903226,21.581451612903226,19.319959677419355,25.52016129032258
71,2015-03-13,43.41394009216589,64.72500000000001,7.266935483870968,8.50241935483871,15.391129032258064
72,2015-03-14,46.7017569124424,97.91217741935485,6.287580645161289,7.786491935483872,13.931451612903226
73,2015-03-15,68.11031105990784,96.41153225806451,16.867419354838706,17.536290322580644,23.411290322580644
74,2015-03-16,67.70429147465438,87.08330645161291,13.841774193548387,14.191330645161292,21.18548387096774
75,2015-03-17,52.787125576036864,64.5766935483871,20.232903225806457,17.665725806451615,15.71774193548387
76,2015-03-18,29.089631336405528,36.910564516129035,7.485483870967742,9.323991935483871,9.987903225806452
77,2015-03-19,30.371198156682027,50.26846774193548,7.7464516129032255,9.463508064516128,13.245967741935484
78,2015-03-20,34.594239631336414,66.34508064516129,9.771612903225805,12.643548387096775,12.358870967741936
79,2015-03-21,65.81794354838709,95.24572580645162,13.213387096774195,18.41693548387097,20.205645161290324
80,2015-03-22,49.86244239631337,60.39314516129032,14.238548387096774,17.982056451612902,17.419354838709676
81,2015-03-23,39.40420506912444,50.895887096774196,16.425483870967742,17.58991935483871,15.064516129032258
82,2015-03-24,43.907344470046084,49.766532258064515,11.847258064516131,11.624999999999998,16.987903225806452
83,2015-03-25,49.395074884792635,52.2366935483871,18.029354838709676,11.641532258064517,19.129032258064516
84,2015-03-26,49.30498271889401,48.593709677419355,18.351451612903226,11.439919354838711,21.431451612903224
85,2015-03-27,47.60256336405531,56.54016129032258,10.086290322580643,8.822983870967741,15.387096774193548
86,2015-03-28,52.11961405529954,79.92274193548387,11.05258064516129,13.544959677419353,17.161290322580644
87,2015-03-29,56.307258064516134,88.87951612903227,10.979032258064514,8.345564516129034,19.43548387096774
88,2015-03-30,78.95259216589862,80.43991935483872,17.345806451612905,8.97358870967742,23.58467741935484
89,2015-03-31,95.3171370967742,156.4566935483871,23.33709677419355,15.800201612903226,25.056451612903224
90,2015-04-01,72.17822580645164,70.19185483870969,11.788709677419357,7.896975806451613,21.66532258064516
91,2015-04-02,104.0014976958525,114.11989631336407,7.212903225806452,6.7653225806451625,18.141129032258064
92,2015-04-03,48.87635368663594,55.325645161290325,8.176612903225806,7.806854838709677,19.56048387096774
93,2015-04-04,43.71396889400922,48.85806451612903,6.378064516129031,11.474798387096772,19.536290322580644
94,2015-04-05,31.0610599078341,32.538467741935484,4.94532258064516,8.913709677419357,17.423387096774192
95,2015-04-06,28.56221198156682,29.627903225806453,8.408064516129032,7.3879032258064505,17.762096774193548
96,2015-04-07,52.379752304147466,50.420322580645156,16.567903225806454,13.512298387096775,24.16532258064516
97,2015-04-08,49.70774769585254,43.95653225806452,9.782580645161287,10.917741935483871,21.5
98,2015-04-09,28.543087557603684,29.09870967741936,4.767580645161292,6.671572580645161,11.258064516129032
99,2015-04-10,28.942857142857143,43.610887096774185,6.374354838709676,13.676612903225804,18.217741935483872
100,2015-04-11,39.596169354838715,72.20137096774195,3.088870967741936,6.761290322580644,10.653225806451612
101,2015-04-12,26.717281105990782,57.058064516129036,5.711129032258065,8.973387096774193,12.294354838709678
102,2015-04-13,22.35,31.90225806451613,7.070806451612903,14.769758064516129,17.112903225806452
103,2015-04-14,40.88559907834102,48.67862903225806,5.238064516129033,17.596169354838715,18.60483870967742
104,2015-04-15,58.67402073732718,100.91443548387099,9.069516129032257,21.475604838709682,20.137096774193548
105,2015-04-16,69.63925691244239,150.28468894009214,6.9890322580645154,9.580040322580645,19.512096774193548
106,2015-04-17,64.35524193548387,111.60282258064518,12.358709677419352,13.488104838709678,26.81451612903226
107,2015-04-18,31.096313364055298,42.52024193548388,3.978709677419355,5.556048387096774,13.40725806451613
108,2015-04-19,32.11451612903225,31.30983870967743,4.6732258064516135,10.941330645161289,17.681451612903224
109,2015-04-20,32.71820276497696,30.689919354838707,6.204354838709677,13.420161290322582,23.153225806451612
110,2015-04-21,21.31774193548387,24.033709677419356,4.582741935483873,8.638911290322582,16.504032258064516
111,2015-04-22,25.311520737327193,34.494274193548385,5.528548387096775,11.474596774193548,20.971774193548388
112,2015-04-23,24.844700460829497,29.839032258064517,7.215,12.176411290322582,17.504032258064516
113,2015-04-24,33.088940092165906,47.472661290322584,11.290967741935484,19.57701612903226,22.588709677419356
114,2015-04-25,34.233870967741936,43.72975806451614,7.209032258064516,13.708064516129033,21.225806451612904
115,2015-04-26,34.29354838709677,42.666532258064514,8.494677419354838,9.823991935483873,19.463709677419356
116,2015-04-27,30.245852534562218,41.42282258064516,5.493064516129032,15.427822580645161,17.673387096774192
117,2015-04-28,33.72396313364055,60.17620967741935,8.090322580645159,17.94798387096774,24.697580645161292
118,2015-04-29,46.78001152073734,63.00169354838709,11.106290322580644,10.928024193548389,23.072580645161292
119,2015-04-30,82.42721774193548,77.96258064516128,6.850483870967742,4.4120967741935475,14.548387096774194
120,2015-05-01,44.252534562212,35.39774193548387,2.7058064516129026,6.7098790322580655,13.649193548387096
121,2015-05-02,39.347465437788024,39.21306451612904,4.735645161290323,12.966935483870966,20.806451612903224
122,2015-05-03,49.84524769585253,53.34564516129033,6.325322580645161,8.69616935483871,18.919354838709676
123,2015-05-04,51.751238479262675,52.33798387096774,5.517096774193549,11.334274193548387,22.47983870967742
124,2015-05-05,57.333266129032246,50.953629032258064,5.33483870967742,9.572177419354839,16.43951612903226
