,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2015-01-01,70.25252659574467,81.19712765957445,27.793829787234035,27.62593085106383,16.38031914893617,27.52691489361703,81.19712765957445
1,2015-01-02,88.84547872340426,85.28569148936171,45.82856382978724,40.27726063829789,19.77127659574468,23.656914893617017,89.2459840425532
2,2015-01-03,137.98087006079024,109.89244680851066,54.97446808510638,53.52260638297872,26.382978723404257,18.87047872340425,137.98087006079024
3,2015-01-04,171.167933130699,123.12670212765964,61.69244680851062,57.67845744680849,35.87765957446808,23.84021276595745,171.167933130699
4,2015-01-05,143.32414133738607,94.97558510638302,43.65627659574469,40.63510638297872,29.65159574468085,19.197553191489355,143.32414133738607
5,2015-01-06,133.2000569908815,84.9684042553191,35.36053191489361,34.23563829787236,30.079787234042552,18.834734042553187,133.2000569908815
6,2015-01-07,96.7718085106383,72.4235638297872,30.587234042553188,31.85651595744681,30.30053191489361,17.272021276595748,96.7718085106383
7,2015-01-08,133.9068958966565,94.11968085106383,43.54914893617022,40.59893617021277,32.952127659574465,20.31904255319149,133.9068958966565
8,2015-01-09,136.27294832826746,91.18957446808513,43.52893617021278,35.60093085106383,31.41755319148936,20.53590425531913,136.27294832826746
9,2015-01-10,78.5376329787234,63.46973404255319,29.31308510638297,23.308244680851068,21.21542553191489,23.290053191489367,78.5376329787234
10,2015-01-11,91.37034574468088,72.07994680851064,41.17457446808509,31.06010638297872,23.731382978723403,16.236755319148934,91.37034574468088
11,2015-01-12,94.52393617021272,68.55478723404254,32.35170212765958,28.74242021276596,24.263297872340427,22.08659574468085,94.52393617021272
12,2015-01-13,148.1751139817629,95.6932978723404,31.959787234042555,32.54627659574467,30.829787234042552,21.31276595744681,148.1751139817629
13,2015-01-14,142.89021656534953,95.02893617021276,33.38329787234042,34.51662234042552,31.09308510638298,21.12430851063829,142.89021656534953
14,2015-01-15,124.53370060790267,91.76632978723406,42.06691489361701,37.45784574468085,30.08510638297872,21.330425531914887,124.53370060790267
15,2015-01-16,136.33447948328262,94.59265957446809,43.36510638297872,37.618351063829806,31.20212765957447,25.16601063829788,136.33447948328262
16,2015-01-17,170.04337006079024,113.3364893617021,47.97547872340423,44.44973404255319,36.31382978723404,26.210372340425533,170.04337006079024
17,2015-01-18,155.12330927051676,99.71760638297876,39.75638297872339,36.08164893617021,33.51063829787234,27.9538829787234,155.12330927051676
18,2015-01-19,135.22235942249242,96.34494680851068,41.093031914893615,39.34880319148936,33.6968085106383,23.73781914893618,135.22235942249242
19,2015-01-20,142.89749240121583,103.71542553191486,48.40191489361702,38.17819148936171,31.59042553191489,17.641063829787228,142.89749240121583
20,2015-01-21,138.36411474164134,100.03989361702132,46.9802659574468,37.02672872340425,32.24202127659574,22.313617021276592,138.36411474164134
21,2015-01-22,128.3786284194529,101.63398936170212,45.43191489361703,44.734042553191486,29.24734042553192,26.998563829787223,128.3786284194529
22,2015-01-23,149.22275455927056,111.68558510638296,52.33015957446808,55.51223404255319,33.284574468085104,22.27851063829788,149.22275455927056
23,2015-01-24,112.73478343465048,89.15936170212765,38.4113829787234,39.42619680851063,29.19414893617021,27.74856382978724,112.73478343465048
24,2015-01-25,165.0033092705167,98.80196808510638,33.93904255319149,41.06449468085106,36.305851063829785,14.385478723404256,165.0033092705167
25,2015-01-26,206.0233738601824,119.89207446808506,33.42377659574469,43.92912234042555,45.71010638297872,13.759574468085102,206.0233738601824
26,2015-01-27,122.71582446808507,82.0928723404255,25.56414893617024,36.402260638297854,45.29255319148936,14.422234042553194,122.71582446808507
27,2015-01-28,34.9936170212766,32.00382978723405,16.993829787234038,30.05811170212766,37.7872340425532,7.17877659574468,41.42928571428572
28,2015-01-29,35.21869300911853,31.41414893617024,18.18340425531915,23.23909574468086,30.23936170212766,9.654361702127654,36.37047112462005
29,2015-01-30,76.48497340425531,57.035691489361696,26.02659574468086,17.452127659574465,29.63031914893617,21.933244680851065,76.48497340425531
30,2015-01-31,74.57473404255319,57.73037234042552,19.97265957446808,20.59109042553192,35.0718085106383,19.17872340425532,74.57473404255319
31,2015-02-01,82.34920212765957,60.55712765957447,17.71276595744682,23.21436170212765,37.40425531914894,16.664627659574464,82.34920212765957
32,2015-02-02,81.72885638297869,60.70132978723405,17.11425531914893,23.296409574468083,38.784574468085104,15.210851063829791,81.72885638297869
33,2015-02-03,58.43546732522798,50.33042553191489,17.228085106382988,25.41981382978723,45.473404255319146,10.735904255319149,58.472993920972655
34,2015-02-04,120.31912993920972,82.15106382978725,31.986382978723405,29.57247340425532,38.2686170212766,22.596542553191483,120.31912993920972
35,2015-02-05,144.01325987841943,96.29744680851068,43.33696808510638,33.985372340425535,39.922872340425535,27.90340425531915,144.01325987841943
36,2015-02-06,126.6088145896656,94.20925531914898,33.715957446808524,37.579255319148935,38.3936170212766,27.31728723404256,126.6088145896656
37,2015-02-07,137.15379939209728,99.18377659574467,39.28558510638297,38.117819148936185,39.55053191489362,26.27749999999999,137.15379939209728
38,2015-02-08,119.70345744680851,88.35563829787235,42.325744680851045,36.421675531914886,37.17021276595744,32.74000000000001,119.70345744680851
39,2015-02-09,163.3848594224924,109.9602659574468,40.44101063829788,38.29747340425532,46.691489361702125,34.15946808510639,163.3848594224924
40,2015-02-10,187.0667059270517,127.69622340425528,36.485478723404256,49.66303191489361,48.87765957446808,16.047127659574468,187.0667059270517
41,2015-02-11,155.4895554711246,103.53260638297868,22.947872340425526,29.26875,37.71808510638298,27.618617021276588,155.4895554711246
42,2015-02-12,112.37955927051672,85.75632978723401,18.75521276595745,29.06409574468084,28.638297872340427,31.024680851063827,112.37955927051672
43,2015-02-13,121.08721504559269,87.8041489361702,20.09978723404255,35.57140957446808,31.752659574468087,30.53510638297872,121.08721504559269
44,2015-02-14,108.6312310030395,76.69132978723405,15.91946808510638,28.28204787234044,30.617021276595743,31.526010638297866,108.6312310030395
45,2015-02-15,57.82215045592706,52.01813829787234,12.305851063829786,14.360106382978724,22.095744680851062,32.70664893617021,57.84063829787235
46,2015-02-16,96.7401595744681,75.74281914893615,19.12234042553192,20.53018617021276,26.21808510638298,35.76340425531916,96.7401595744681
47,2015-02-17,100.90718085106388,84.85893617021273,18.871489361702125,23.74255319148936,25.992021276595743,34.60659574468084,100.90718085106388
48,2015-02-18,121.47566489361704,89.5448936170213,19.556595744680845,20.448404255319144,29.5186170212766,27.74074468085106,121.47566489361704
49,2015-02-19,133.37895136778113,85.28872340425531,13.10638297872341,15.546675531914891,30.388297872340427,21.874680851063832,133.37895136778113
50,2015-02-20,61.42135258358663,49.97154255319149,6.167234042553193,8.914228723404257,20.56914893617021,23.484095744680847,61.42135258358663
51,2015-02-21,38.455015197568365,36.484042553191486,9.806382978723402,13.859707446808509,23.06117021276596,20.21558510638298,38.8089969604863
52,2015-02-22,69.74162234042551,55.82414893617023,12.525744680851068,13.776196808510637,24.37234042553192,25.54398936170212,69.74162234042551
53,2015-02-23,66.2309840425532,56.46026595744682,10.033297872340428,14.14867021276596,24.18351063829787,23.533510638297862,66.2309840425532
54,2015-02-24,60.17137158054712,54.07218085106382,9.747872340425532,12.962234042553192,25.0531914893617,23.949840425531924,60.59888677811552
55,2015-02-25,48.226500759878434,44.26898936170215,10.625319148936171,16.449867021276596,30.03723404255319,15.323297872340431,48.35353723404258
56,2015-02-26,46.03768996960488,42.88367021276597,11.190425531914894,16.063696808510638,27.731382978723403,15.54659574468085,46.27060790273558
57,2015-02-27,27.957997720364748,24.658617021276584,9.463297872340428,16.47021276595744,25.60372340425532,11.860372340425537,31.50465425531915
58,2015-02-28,26.76671732522796,23.825851063829788,10.932978723404258,13.228590425531914,19.16755319148936,18.646968085106383,27.251215805471123
59,2015-03-01,58.77819148936169,51.52898936170215,15.81244680851064,10.824468085106384,18.33244680851064,31.55813829787235,58.77819148936169
60,2015-03-02,69.52739361702129,58.18473404255318,15.419361702127652,14.29507978723404,19.26063829787234,25.926648936170213,69.52739361702129
61,2015-03-03,63.24175531914894,57.08563829787234,17.307765957446808,17.31077127659575,21.35372340425532,22.759840425531912,63.24175531914894
62,2015-03-04,69.31755319148935,84.86813829787232,21.192659574468085,21.79760638297872,20.41223404255319,22.46808510638298,84.933164893617
63,2015-03-05,52.03197188449849,48.5168085106383,12.324787234042551,15.536968085106388,19.279255319148938,22.79930851063829,52.08589285714287
64,2015-03-06,60.17188449848023,54.60734042553192,15.365425531914893,16.427260638297867,18.46808510638298,24.945265957446807,60.17188449848023
65,2015-03-07,73.14893617021275,61.24510638297876,16.886595744680857,17.881648936170212,19.595744680851062,23.4913829787234,73.14893617021275
66,2015-03-08,66.75243161094224,53.32930851063828,14.325,15.069946808510636,19.023936170212767,21.70212765957447,66.75243161094224
67,2015-03-09,73.94361702127661,62.75452127659575,23.191914893617017,25.18031914893617,27.377659574468087,19.985053191489367,73.94361702127661
68,2015-03-10,133.96686930091187,88.70728723404258,20.747340425531924,28.95611702127659,30.05053191489361,22.27510638297872,133.96686930091187
69,2015-03-11,91.7215425531915,67.51723404255321,18.27031914893617,25.745478723404258,29.4281914893617,16.11042553191489,91.7215425531915
70,2015-03-12,67.5974734042553,60.09234042553191,17.25542553191491,20.51941489361703,24.773936170212767,24.34281914893617,67.5974734042553
71,2015-03-13,76.11183510638297,65.24409574468085,28.08377659574469,28.39680851063829,26.034574468085108,19.38909574468085,76.11183510638297
72,2015-03-14,70.66257598784198,57.262712765957446,18.37595744680852,25.449867021276603,28.78989361702128,16.698404255319158,70.66257598784198
73,2015-03-15,80.17275835866258,59.15781914893617,20.109361702127654,23.69468085106384,25.07712765957447,20.252606382978733,80.17275835866258
74,2015-03-16,63.79969604863222,56.17090425531914,17.96351063829788,21.88643617021276,26.648936170212767,22.7618085106383,63.79969604863222
75,2015-03-17,74.43138297872345,61.67813829787233,23.04680851063829,20.1125,28.01063829787234,24.207021276595743,74.43138297872345
76,2015-03-18,53.0321048632219,48.63537234042553,15.732234042553198,22.048404255319152,25.28723404255319,19.211595744680853,54.49690729483284
77,2015-03-19,55.37887537993921,52.32170212765957,19.733085106382976,22.91023936170213,25.273936170212767,23.63505319148936,55.71386778115502
78,2015-03-20,57.696732522796346,53.930478723404256,20.357021276595752,21.107579787234044,25.199468085106385,20.7438829787234,58.67374999999998
79,2015-03-21,57.37327127659574,56.39085106382981,27.11819148936171,22.868218085106385,24.273936170212767,24.71335106382978,57.96744680851065
80,2015-03-22,81.31117021276597,70.65930851063828,30.72893617021278,24.638430851063827,24.625,22.074361702127653,81.31117021276597
81,2015-03-23,66.31821808510641,60.25558510638297,24.05648936170213,22.77805851063831,25.71010638297872,31.96414893617021,66.33718085106385
82,2015-03-24,96.6922872340426,81.30824468085106,23.83585106382979,20.434441489361703,23.62234042553192,34.12090425531915,96.6922872340426
83,2015-03-25,89.83218085106381,75.94132978723407,22.216489361702124,20.5344414893617,24.59308510638298,27.83659574468085,89.83218085106381
84,2015-03-26,85.41542553191492,68.74744680851065,24.18281914893617,24.282047872340424,25.611702127659573,23.296010638297865,85.41542553191492
85,2015-03-27,56.06799012158056,51.98984042553192,20.425000000000004,22.510771276595744,22.40691489361702,20.79351063829787,56.14979863221886
86,2015-03-28,76.94960106382979,64.8131914893617,25.670638297872344,22.09109042553191,23.867021276595743,22.785851063829792,76.94960106382979
87,2015-03-29,86.41303191489362,67.84851063829784,28.000106382978725,23.92938829787232,28.09840425531915,20.069202127659576,86.41303191489362
