,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2015-01-01,64.48552955665025,60.20586206896552,75.24632625994693,32.06637931034483,49.6551724137931,14.252758620689656,75.597274535809
1,2015-01-02,97.1793103448276,81.06379310344828,93.15450928381964,49.07758620689656,70.25172413793103,10.689655172413792,98.033799734748
2,2015-01-03,136.8098399014778,100.83379310344829,98.1170954907162,55.09051724137932,79.39999999999999,12.306206896551725,136.8098399014778
3,2015-01-04,112.70818965517245,90.10862068965515,83.68307692307692,63.22112068965516,67.89655172413794,10.43810344827586,112.90427718832896
4,2015-01-05,99.20301724137931,85.94482758620688,73.27262599469498,45.61896551724138,64.76034482758621,13.01758620689655,99.58752652519894
5,2015-01-06,43.72555418719213,50.90034482758622,52.68051724137931,29.442241379310342,43.76724137931034,14.590344827586204,56.86818965517242
6,2015-01-07,93.80960591133004,77.87586206896552,79.65027851458885,43.584051724137936,58.66896551724138,12.399655172413793,93.80960591133004
7,2015-01-08,78.35775862068967,69.22431034482759,72.18242705570292,35.37586206896551,53.63275862068965,15.044827586206894,79.41527188328915
8,2015-01-09,60.17149014778327,60.5103448275862,58.13793103448277,32.10603448275862,47.62758620689655,16.116724137931037,64.23172413793102
9,2015-01-10,77.16293103448277,66.66413793103449,71.20063660477454,40.15086206896552,61.165517241379305,15.220517241379312,79.19986074270557
10,2015-01-11,89.54870689655172,77.50672413793103,76.83316976127323,53.36853448275861,62.706896551724135,12.435,90.44539124668437
11,2015-01-12,122.61724137931031,90.76189655172412,89.26746684350134,59.11767241379312,80.05,9.55293103448276,122.61724137931031
12,2015-01-13,159.6845443349754,112.34758620689657,86.14887267904508,65.25043103448276,82.98620689655172,11.359310344827584,159.6845443349754
13,2015-01-14,149.07772167487684,105.54586206896552,73.95558355437666,57.8051724137931,72.07931034482759,12.465344827586206,149.07772167487684
14,2015-01-15,121.3316502463054,92.21620689655172,64.47228116710875,46.75991379310344,62.00862068965517,12.695,121.3316502463054
15,2015-01-16,35.82142857142857,43.84862068965517,35.03206896551723,24.43448275862069,37.37068965517241,19.45672413793104,47.3
16,2015-01-17,60.4667487684729,61.58844827586207,66.71774535809018,40.75517241379311,50.422413793103445,13.759310344827586,69.02421087533156
17,2015-01-18,29.19415024630542,41.44344827586207,27.661724137931028,16.40086206896552,31.56896551724138,23.8146551724138,44.00448275862068
18,2015-01-19,67.2652093596059,63.98793103448277,74.76912466843504,40.47068965517241,55.43103448275862,16.81793103448276,76.52619363395227
19,2015-01-20,75.41896551724139,70.72500000000002,69.0179973474801,36.95086206896552,60.706896551724135,16.608965517241383,77.1629575596817
20,2015-01-21,27.044827586206896,35.83172413793103,36.03275862068965,24.40474137931034,32.41379310344828,21.082758620689653,41.91965517241379
21,2015-01-22,71.31915024630541,65.07724137931035,75.69521220159152,44.07844827586208,54.39655172413793,14.823275862068968,77.79098806366048
22,2015-01-23,104.53922413793104,85.6644827586207,82.03543766578251,59.35086206896552,65.34482758620689,13.291379310344826,104.53922413793104
23,2015-01-24,104.5685344827586,89.0996551724138,70.39844827586207,64.28103448275861,60.13793103448276,10.084310344827584,104.5685344827586
24,2015-01-25,139.26623152709357,95.54724137931032,68.58546419098143,54.282758620689656,73.76724137931035,11.729655172413796,139.26623152709357
25,2015-01-26,104.25754926108377,83.82,61.294681697612745,42.16120689655174,59.52586206896552,15.25103448275862,104.26272167487686
26,2015-01-27,28.667241379310347,39.88775862068965,44.412413793103454,27.284051724137925,33.16379310344828,17.80155172413793,45.34379310344829
27,2015-01-28,53.67118226600984,55.77051724137932,57.803103448275856,44.71551724137932,44.672413793103445,11.90155172413793,61.04853448275861
28,2015-01-29,59.45012315270936,55.166896551724136,54.89583554376659,30.002586206896552,45.16379310344828,17.595344827586207,63.24422413793103
29,2015-01-30,29.665825123152707,35.07362068965518,36.69672413793104,24.90818965517241,33.991379310344826,20.518275862068965,40.7901724137931
30,2015-01-31,50.00899014778326,50.88241379310345,56.63017241379311,41.345689655172414,41.793103448275865,13.721034482758618,58.24482758620691
