,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2015-01-01,30.255070153061222,39.29794642857144,24.630089285714288,19.5921875,15.1875,18.85785714285714,40.15892857142859
1,2015-01-02,44.46945153061226,50.52357142857144,38.13425824175823,30.23370535714285,19.955357142857142,14.562678571428572,52.58122252747254
2,2015-01-03,69.92901785714288,76.3588392857143,65.0231043956044,51.46004464285715,40.49107142857143,12.702946428571426,77.87346153846156
3,2015-01-04,114.00736607142858,91.13232142857136,44.56335164835164,58.779241071428594,36.95982142857143,10.84973214285714,114.00736607142858
4,2015-01-05,84.36227678571427,86.85071428571428,68.25304945054945,48.179464285714296,33.45982142857143,13.759553571428574,87.37463942307691
5,2015-01-06,28.686670918367344,38.77080357142857,24.06357142857141,19.60513392857143,13.616071428571429,24.12901785714286,40.85491071428572
6,2015-01-07,34.0202168367347,44.26250000000001,25.566696428571426,28.15848214285715,14.946428571428571,17.83178571428571,46.21830357142857
7,2015-01-08,142.8696109693878,101.74330357142854,71.80515796703295,73.36647321428572,36.08482142857143,10.718125000000002,142.8696109693878
8,2015-01-09,137.33447704081632,97.62375,67.58945741758241,68.46093749999999,46.51339285714285,9.786785714285712,137.33447704081632
9,2015-01-10,101.24257015306122,87.27142857142856,74.59948489010989,61.6138392857143,44.99553571428572,10.340714285714286,101.26779336734693
10,2015-01-11,76.69021045918369,61.15660714285716,28.254732142857147,32.648883928571415,20.473214285714285,15.477589285714282,76.69021045918369
11,2015-01-12,155.41054209183673,110.66428571428574,81.90134615384616,74.68004464285714,42.129464285714285,9.75223214285714,155.41054209183673
12,2015-01-13,115.10430484693876,95.40348214285714,78.95258928571431,73.92223214285715,53.57142857142857,8.723749999999999,115.10430484693876
13,2015-01-14,134.98779974489796,95.03651785714284,40.59831043956045,50.75089285714286,33.24107142857143,11.38616071428572,134.98779974489796
14,2015-01-15,153.51456632653063,106.2690178571428,42.45285714285713,55.1109375,35.379464285714285,14.692678571428573,153.51456632653063
15,2015-01-16,70.33542729591838,61.25169642857141,29.59133928571428,35.11049107142858,20.424107142857142,17.268125000000005,70.88982142857144
16,2015-01-17,52.61661352040817,50.88946428571428,43.664024725274736,42.0611607142857,21.892857142857142,16.744642857142853,56.70384615384615
17,2015-01-18,89.87321428571427,78.6641964285714,69.50446428571428,67.35959821428571,44.004464285714285,9.691160714285717,89.92741071428568
18,2015-01-19,72.45433673469388,58.72955357142858,40.52107142857143,39.29263392857143,21.517857142857142,16.185267857142858,72.45433673469388
19,2015-01-20,154.1208609693878,108.46196428571427,87.32592719780219,87.5340625,47.78125,9.302589285714284,154.1208609693878
20,2015-01-21,106.39059311224489,78.36366071428571,41.26778159340658,49.505357142857136,24.584821428571427,16.304999999999996,106.41952168367344
21,2015-01-22,261.68257653061227,166.6675510204081,78.3289491758242,103.39674107142856,52.39732142857143,12.06776785714286,261.68257653061227
22,2015-01-23,190.3388520408164,125.9975,78.99463598901102,86.4122767857143,59.52232142857143,12.350357142857147,190.3388520408164
23,2015-01-24,94.4158163265306,73.41669642857143,39.29830357142856,43.756919642857135,21.174107142857142,19.09758928571429,94.4661288265306
24,2015-01-25,213.22844387755111,141.34982142857135,83.66938873626374,94.8699553571429,47.87053571428572,10.262142857142855,213.22844387755111
25,2015-01-26,61.57617984693878,58.97508928571428,27.040982142857143,30.48370535714286,22.098214285714285,20.217767857142853,62.99367346938774
26,2015-01-27,32.59658801020408,36.01642857142856,26.41303571428572,24.366294642857145,14.910714285714286,21.194196428571427,39.79434948979591
27,2015-01-28,83.9916772959184,69.10330357142857,49.81007554945056,53.55392857142858,23.709821428571427,13.594821428571429,84.28744260204084
28,2015-01-29,133.3353954081633,99.00830357142856,90.5330631868132,74.20017857142857,43.93303571428572,9.938125,133.3353954081633
29,2015-01-30,29.75204081632653,33.977232142857154,23.031428571428567,22.877455357142857,14.482142857142858,21.62375,37.09589285714286
30,2015-01-31,74.7031887755102,63.70035714285716,53.45495879120876,50.289598214285725,26.388392857142858,14.07589285714286,74.98397959183673
31,2015-02-01,137.2669132653061,98.70776785714284,72.64280219780218,73.96848214285714,47.535714285714285,11.360714285714286,137.3035714285714
32,2015-02-02,193.7322576530612,130.45035714285711,95.55563873626372,97.31321428571428,51.174107142857146,14.156964285714285,193.7322576530612
33,2015-02-03,184.3724298469388,123.29857142857144,70.98996565934065,86.50772321428572,42.04017857142857,17.156249999999996,184.3724298469388
34,2015-02-04,70.41463647959183,62.11410714285714,27.47875,32.254910714285714,17.65625,17.552678571428565,70.7584375
35,2015-02-05,70.45258290816328,64.44714285714285,40.73719780219779,46.09531249999998,18.526785714285715,15.082321428571433,72.04718750000004
36,2015-02-06,72.3875637755102,64.72089285714286,44.48339972527473,53.02517857142857,30.65625,17.370535714285715,74.29584821428571
37,2015-02-07,16.16530612244898,68.12303571428569,13.549821428571423,9.120982142857144,9.370535714285714,31.29580357142857,68.2130357142857
38,2015-02-08,22.573214285714293,39.84964285714286,19.363303571428567,14.409374999999995,10.839285714285714,26.385267857142853,41.73955357142857
39,2015-02-09,66.9202806122449,68.38026785714285,57.80247252747254,46.98169642857143,24.375,15.750535714285716,70.65449519230768
40,2015-02-10,93.55647321428567,78.51964285714284,61.80456043956045,56.67991071428571,36.17857142857143,12.59625,93.55647321428567
41,2015-02-11,55.43488520408165,55.5785714285714,24.75116071428572,35.01473214285713,16.517857142857142,17.613035714285715,57.89780612244896
42,2015-02-12,33.49352678571429,36.37133928571429,21.425803571428567,22.37232142857142,13.040178571428571,21.7475,38.10892857142857
43,2015-02-13,68.05296556122447,64.47017857142858,41.89070054945055,43.51830357142858,26.991071428571427,17.39526785714286,69.8127232142857
