,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2015-01-01,109.46938775510202,87.39357142857142,23.97816326530613,38.58367346938776,35.68367346938776,32.873673469387754,109.46938775510202
1,2015-01-02,118.5668367346939,94.5987755102041,15.398979591836737,38.98035714285714,36.076530612244895,35.32285714285714,118.5668367346939
2,2015-01-03,113.4872448979592,90.19244897959184,18.26918367346939,41.39591836734694,36.39795918367347,34.40326530612246,113.4872448979592
3,2015-01-04,98.5451530612245,77.91591836734696,10.918163265306122,34.22729591836735,31.03061224489796,23.09551020408163,98.5451530612245
4,2015-01-05,67.30951166180756,58.44061224489796,5.822244897959186,23.647704081632654,28.132653061224488,19.35224489795919,67.30951166180756
5,2015-01-06,53.17660349854226,51.05510204081633,8.555714285714288,24.316581632653065,30.709183673469383,11.882551020408162,53.319518950437306
6,2015-01-07,79.09770408163263,62.30479591836732,19.11326530612245,21.016581632653065,36.60714285714285,20.4154081632653,79.09770408163263
7,2015-01-08,70.22882653061225,58.88255102040816,16.853469387755098,18.49209183673469,38.795918367346935,26.08989795918366,70.22882653061225
8,2015-01-09,98.23035714285712,74.01163265306121,16.027346938775505,21.326530612244905,36.43367346938776,25.605816326530626,98.23035714285712
9,2015-01-10,68.15925655976677,54.85193877551021,12.9769387755102,17.74897959183674,31.913265306122447,20.36428571428572,68.15925655976677
10,2015-01-11,29.683381924198244,23.554081632653062,9.338367346938776,17.607653061224493,28.739795918367346,17.31244897959184,30.78061224489795
11,2015-01-12,20.562973760932945,18.14938775510204,10.164489795918367,15.610714285714288,25.612244897959183,16.529693877551022,27.16122448979592
12,2015-01-13,55.78633381924199,50.77897959183675,14.930408163265309,17.472704081632653,28.02551020408164,23.66132653061225,55.78633381924199
13,2015-01-14,66.7892857142857,59.09948979591836,13.032040816326534,22.83239795918368,27.897959183673468,26.50653061224489,66.7892857142857
14,2015-01-15,88.1288265306122,70.45010204081633,12.826530612244904,29.516836734693868,30.913265306122447,27.212346938775504,88.1288265306122
15,2015-01-16,93.55,75.46795918367347,13.105714285714283,35.96071428571429,32.19897959183673,27.04428571428572,93.55
16,2015-01-17,108.86147959183675,82.2154081632653,16.623265306122452,32.84591836734693,32.95918367346939,29.45,108.86147959183675
17,2015-01-18,119.49056122448978,87.58163265306125,16.589591836734698,38.11301020408164,33.0969387755102,32.46367346938776,119.49056122448978
18,2015-01-19,133.65790816326532,91.3519387755102,17.375510204081635,32.264795918367355,33.704081632653065,33.660000000000004,133.65790816326532
19,2015-01-20,132.1292638483965,96.56326530612246,17.484693877551024,39.342857142857135,35.45918367346939,36.92816326530613,132.1292638483965
20,2015-01-21,155.65524781341105,107.38224489795915,20.695510204081632,42.70357142857143,38.1530612244898,33.784795918367344,155.65524781341105
21,2015-01-22,147.92707725947523,103.70530612244896,20.503877551020405,43.777040816326526,38.98979591836735,32.4015306122449,147.92707725947523
22,2015-01-23,102.3630102040816,76.73908163265307,11.706734693877548,31.829336734693868,29.316326530612244,37.567040816326525,102.3630102040816
23,2015-01-24,52.77572886297376,56.38183673469386,6.886938775510203,18.473214285714285,26.01020408163265,38.227653061224494,56.63964285714283
24,2015-01-25,69.68443877551019,63.65418367346941,6.85469387755102,24.568367346938768,31.117346938775512,29.18561224489795,69.68443877551019
25,2015-01-26,78.08188775510203,65.63459183673471,8.710612244897959,21.90051020408164,32.59183673469388,24.446020408163264,78.08188775510203
26,2015-01-27,67.60433673469389,59.1087755102041,12.06,20.68928571428572,30.285714285714285,25.6911224489796,67.60433673469389
27,2015-01-28,58.32015306122449,53.47887755102041,10.932857142857143,16.675765306122447,28.48469387755102,31.574489795918364,58.32015306122449
28,2015-01-29,50.53032069970845,53.84877551020409,8.379795918367344,18.363520408163264,27.168367346938776,25.33948979591836,53.901326530612266
29,2015-01-30,37.91603498542274,43.89755102040817,11.84673469387755,21.35841836734694,35.265306122448976,9.907551020408166,43.90833819241983
30,2015-01-31,61.93954081632655,55.20867346938775,12.570816326530611,18.964285714285715,34.755102040816325,12.511836734693878,61.93954081632655
31,2015-02-01,62.88341836734692,53.36173469387755,10.99163265306123,18.210459183673468,38.38265306122449,13.06724489795918,62.88341836734692
32,2015-02-02,81.85816326530616,64.89979591836737,11.021836734693876,23.1280612244898,41.83163265306123,15.34,81.85816326530616
33,2015-02-03,111.80943877551022,77.66622448979591,12.083265306122447,30.70663265306122,51.80612244897959,14.317653061224496,111.80943877551022
