,Date,AQI,Type,rh,temp,psfc
0,2013-01-01,74.47515625000001,PM25,58.78150000000001,274.61687500000005,100.137585875
1,2013-01-02,76.11171875,PM25,66.53937499999999,269.01025,101.149957125
2,2013-01-03,59.33104910714286,PM25,53.5715,266.227625,101.740798
3,2013-01-04,81.50390625,PM25,55.621,268.047125,101.02634275
4,2013-01-05,96.07000000000001,PM25,55.54337499999999,270.27475,100.550053
5,2013-01-06,113.47649553571428,PM25,48.7185,271.49875000000003,100.525494875
6,2013-01-07,134.95852678571427,PM25,50.941375,273.448625,100.299543125
7,2013-01-08,174.40433035714287,PM25,50.28937499999999,274.121875,100.449353
8,2013-01-09,227.43696428571428,PM25,61.346000000000004,273.256,100.74478150000002
9,2013-01-10,191.17739285714285,PM25,64.976125,274.681625,100.681915125
10,2013-01-11,166.217625,PM25,55.01424999999999,277.048625,100.455545625
11,2013-01-12,210.05183482142857,PM25,55.73275000000001,277.12649999999996,100.3235755
12,2013-01-13,198.54830803571429,PM25,58.714875000000006,278.33337500000005,99.90518125
13,2013-01-14,145.06673660714287,PM25,65.25399999999999,277.90099999999995,100.288275625
14,2013-01-15,171.69259821428574,PM25,65.471875,278.50562499999995,100.24812350000002
15,2013-01-16,213.012,PM25,71.123625,276.318,100.59816062499999
16,2013-01-17,214.17939285714283,PM25,63.695499999999996,273.21087500000004,101.39946362500001
17,2013-01-18,102.72799107142858,PM25,44.465125,273.8275,101.10013350000001
18,2013-01-19,95.45328125,PM25,41.971000000000004,277.84325,100.36892675000001
19,2013-01-20,131.48738839285716,PM25,77.33587500000002,278.216,100.098597
20,2013-01-21,169.78285267857146,PM25,81.787875,275.23062500000003,100.415785
21,2013-01-22,164.49699107142857,PM25,84.8305,274.068375,100.59432112500001
22,2013-01-23,146.9689732142857,PM25,66.243375,277.022875,100.110655875
23,2013-01-24,153.93035714285716,PM25,58.78275,277.482625,100.16391412499999
24,2013-01-25,85.03265625,PM25,41.919124999999994,278.0535,100.19008749999999
25,2013-01-26,146.85799107142856,PM25,53.85962500000001,277.89212499999996,100.186748
26,2013-01-27,193.67772767857144,PM25,67.4605,277.37649999999996,100.611508
27,2013-01-28,116.02053571428571,PM25,47.15625,281.79762500000004,100.19784050000001
28,2013-01-29,112.78448660714287,PM25,42.210875,284.4005,100.10435299999999
29,2013-01-30,97.19741071428571,PM25,55.483625,283.60387499999996,100.16527249999999
30,2013-01-31,173.09652232142858,PM25,86.958,284.611125,99.72719525000001
31,2013-02-01,143.71590178571427,PM25,87.22649999999999,281.370875,100.118425
32,2013-02-02,154.1230357142857,PM25,77.160375,278.736125,100.72443125
33,2013-02-03,79.19703125,PM25,84.20862500000001,281.66975,99.776241875
34,2013-02-04,77.75328125,PM25,85.27675,279.60287500000004,100.03763462500001
35,2013-02-05,61.243013392857144,PM25,91.20525,276.885375,99.97755362499998
36,2013-02-06,75.7178125,PM25,79.0605,276.98025,100.12092937499999
37,2013-02-07,92.7003125,PM25,74.06475,271.730375,100.76077212499999
38,2013-02-08,48.983125,PM25,60.65375,267.890625,101.26949750000001
39,2013-02-09,60.294866071428565,PM25,68.06112499999999,271.1355,100.715247
40,2013-02-10,145.32341517857142,PM25,74.228,274.68125,100.39434
41,2013-02-11,154.06904017857144,PM25,82.58075,274.74100000000004,100.53408725000001
42,2013-02-12,106.76484375,PM25,74.56862499999998,276.209,100.647970625
43,2013-02-13,108.4278125,PM25,53.64962499999999,277.30875,100.31450125
44,2013-02-14,126.3475,PM25,63.638374999999996,278.140125,100.024936
45,2013-02-15,137.92589285714286,PM25,66.931625,276.923375,100.467460625
46,2013-02-16,127.00506696428572,PM25,58.696000000000005,279.848,99.959554375
47,2013-02-17,111.89578125,PM25,70.86925000000001,282.546375,99.4279415
48,2013-02-18,84.86953125,PM25,88.51475,276.369625,99.885355625
49,2013-02-19,34.65203125000001,PM25,88.2015,272.25,100.65434237500001
50,2013-02-20,65.59421875000001,PM25,67.76925,274.89649999999995,100.66122325
51,2013-02-21,91.24046875000002,PM25,76.899875,276.589875,100.60400525
52,2013-02-22,100.38919642857144,PM25,69.242,279.000125,100.69988950000001
53,2013-02-23,94.56296875000001,PM25,49.937374999999996,281.702625,100.69881324999999
54,2013-02-24,118.09970982142856,PM25,58.128375000000005,283.418,100.139536875
55,2013-02-25,118.30747767857142,PM25,68.06425,285.326625,99.93533425
56,2013-02-26,160.78832589285713,PM25,83.84125000000002,283.88075,99.81177725
57,2013-02-27,179.07379910714286,PM25,75.29662499999999,283.342375,99.73919074999999
58,2013-02-28,103.84625000000001,PM25,77.357375,285.89199999999994,99.08786725
59,2013-03-01,65.6759375,PM25,49.546749999999996,277.989625,100.27508799999998
60,2013-03-02,41.995714285714286,PM25,36.9055,275.40524999999997,101.04198325
61,2013-03-03,51.927633928571424,PM25,30.509500000000003,280.06512499999997,100.48316650000001
62,2013-03-04,75.73081249999998,PM10,31.8425,285.07787500000006,100.296818375
63,2013-03-05,79.2719375,PM10,32.545875,286.9575,100.17344862499999
64,2013-03-06,63.357124999999996,PM10,29.04475,290.711,99.68661875
65,2013-03-07,81.4441875,PM10,30.755374999999997,290.228375,99.596992
66,2013-03-08,85.296125,PM10,28.59825,294.3125,99.06663562499999
67,2013-03-09,99.96906249999999,PM25,39.903375000000004,296.28812500000004,98.77561724999998
68,2013-03-10,86.477125,PM10,40.502375,280.81350000000003,100.19834525
69,2013-03-11,55.816875,PM25,63.46625,281.24575,99.998904875
70,2013-03-12,85.41546874999999,PM25,81.901375,285.441125,99.131568625
71,2013-03-13,101.26500000000001,PM25,68.197125,280.96925,100.11136825
72,2013-03-14,40.713839285714286,PM25,43.01975,277.834,100.69933700000001
73,2013-03-15,73.83125,PM25,48.370875,283.066875,100.14297012499999
74,2013-03-16,101.65359375,PM25,81.042625,283.795125,99.83700325
75,2013-03-17,114.37671875000001,PM25,97.67037499999999,283.41075,99.0889385
76,2013-03-18,75.69968750000001,PM25,57.41587500000001,287.80675,98.8374315
77,2013-03-19,78.880625,PM25,54.787875,289.535625,98.71272450000001
78,2013-03-20,94.04828124999999,PM25,73.38425,282.876375,99.69239999999999
79,2013-03-21,72.60796875000001,PM25,59.167875,283.169,99.42332037499999
80,2013-03-22,109.99296875,PM25,68.67275,288.845875,99.06954699999999
81,2013-03-23,110.37796875,PM25,81.690625,284.35775,99.23231775
82,2013-03-24,94.93453124999999,PM25,70.908875,283.453,99.5294505
83,2013-03-25,74.10046875,PM25,55.164125,280.35450000000003,99.870101125
84,2013-03-26,52.67729910714286,PM25,86.31725000000002,278.46049999999997,99.6966865
85,2013-03-27,66.73640624999999,PM25,63.066125,284.44537499999996,99.326705
86,2013-03-28,77.4121875,PM25,46.8815,288.103375,99.326674375
87,2013-03-29,132.4691294642857,PM25,72.77787500000001,285.3955,99.67906425000001
88,2013-03-30,103.84796875000002,PM25,64.942875,288.318875,99.53471437500001
89,2013-03-31,74.00296875000001,PM25,64.29249999999999,286.16225,99.8347715
90,2013-04-01,93.47671875,PM25,60.7845,289.679875,99.434626375
91,2013-04-02,94.98484375,PM25,32.24325,285.88225,99.952080875
92,2013-04-03,78.47749999999999,PM25,42.483625,287.4265,99.2861915
93,2013-04-04,96.9246875,PM25,65.08775,290.44674999999995,98.79425925
94,2013-04-05,113.52953125000002,PM25,84.273,287.03537500000004,98.727707125
95,2013-04-06,74.89984374999999,PM25,48.789625,282.521625,99.460007875
96,2013-04-07,37.3040625,PM10,28.984375,284.39525000000003,99.299412625
97,2013-04-08,57.490187500000005,PM10,35.297625000000004,288.55825,99.1248625
98,2013-04-09,74.0534375,PM10,28.528624999999998,283.335625,100.081001625
99,2013-04-10,56.327625,PM10,23.518125000000005,284.925875,100.028965875
100,2013-04-11,53.005562499999996,PM10,25.144750000000002,287.3895,99.89611537500001
101,2013-04-12,66.8846875,PM10,33.595875,291.040125,99.80486662499999
102,2013-04-13,65.921625,PM10,30.971875,294.3715,99.2262905
103,2013-04-14,66.60743750000002,PM10,34.3,295.29212500000006,98.90332612499999
104,2013-04-15,62.48390625,PM25,29.93125,297.793,98.57086412499999
105,2013-04-16,57.523312499999996,PM10,43.694625,296.753375,98.22596650000001
106,2013-04-17,88.87937500000001,PM25,58.672250000000005,294.68725,98.47365975
107,2013-04-18,101.1309375,PM25,61.970625,290.84725,98.972248125
108,2013-04-19,49.2563125,PM10,52.1475,281.838625,99.477515625
109,2013-04-20,47.11073660714286,PM25,76.68675,279.945,99.792933875
110,2013-04-21,87.65265624999999,PM25,61.939499999999995,282.150625,99.972696
111,2013-04-22,99.0359375,PM25,76.920875,283.83325,99.465193625
112,2013-04-23,90.53718749999999,PM25,77.511375,286.087875,99.19352262500001
113,2013-04-24,86.83640625000001,PM25,45.26200000000001,291.33450000000005,99.236353625
114,2013-04-25,93.2071875,PM25,33.5355,292.35524999999996,99.364744625
115,2013-04-26,78.50125,PM25,32.84925,293.79900000000004,99.330079875
116,2013-04-27,60.81890625000001,PM25,41.869375000000005,296.472,98.897116875
117,2013-04-28,57.994843749999994,PM25,57.967499999999994,297.05912500000005,98.8375865
118,2013-04-29,67.71109375,PM25,65.46375,295.165625,98.98469962499999
119,2013-04-30,36.826,PM10,53.901875,289.68725,99.139105
120,2013-05-01,76.45890625,PM25,30.485374999999998,292.492375,99.2605335
121,2013-05-02,67.455625,PM25,37.584999999999994,293.741125,99.08140687500001
122,2013-05-03,60.73674107142857,PM25,42.7945,294.827625,99.13329250000001
123,2013-05-04,88.88499999999999,PM25,55.126749999999994,293.40525,99.542154375
124,2013-05-05,88.5146875,PM25,55.517624999999995,294.5625,99.56111025
125,2013-05-06,64.02428571428572,PM25,63.98225,293.91324999999995,99.33386625
126,2013-05-07,88.71156249999999,PM25,92.04475,291.632625,99.21123225
127,2013-05-08,66.89296875,PM25,94.73162500000001,292.05662500000005,98.88797537500001
128,2013-05-09,61.179977678571426,PM25,90.12362499999999,290.920125,98.785719
129,2013-05-10,81.1515625,PM25,56.828374999999994,293.58512499999995,98.75372175
130,2013-05-11,68.556875,PM25,35.673,294.725875,98.56780487500001
131,2013-05-12,58.02390625,PM25,36.538125,297.55375000000004,98.451669375
132,2013-05-13,58.81015625,PM25,38.063750000000006,299.317875,98.478318875
133,2013-05-14,56.65287500000001,PM10,34.790625,299.528375,98.492810375
134,2013-05-15,78.5646875,PM25,70.26325,295.82225,98.629021625
135,2013-05-16,41.45267857142857,PM25,81.80474999999998,289.73287500000004,98.938587375
136,2013-05-17,51.38555803571429,PM25,92.58487500000001,289.5055,98.95205937499999
137,2013-05-18,57.092678571428564,PM25,86.33525,291.74575000000004,98.579685875
138,2013-05-19,70.92390625,PM25,59.03912499999999,294.986375,98.42545575
139,2013-05-20,91.32375,PM25,49.487125000000006,297.108875,98.41601362499999
140,2013-05-21,103.36843750000003,PM25,51.019125,298.71825,98.363185125
141,2013-05-22,90.074375,PM25,51.69575,299.506125,98.53033512500001
142,2013-05-23,96.24546875,PM25,55.813125,298.433875,98.828789625
143,2013-05-24,117.75517857142859,PM25,65.95275,299.17087499999997,98.872554875
144,2013-05-25,213.10630803571425,PM25,67.03725,299.86424999999997,98.65991325
145,2013-05-26,55.57540178571428,PM25,87.30774999999998,297.046625,97.76872975000002
146,2013-05-27,35.043035714285715,PM25,83.45349999999999,292.603125,98.086253125
147,2013-05-28,41.738125000000004,PM25,65.56412499999999,296.129375,98.60442887500001
148,2013-05-29,68.13703124999999,PM25,63.914125,294.51275,99.047552
149,2013-05-30,63.907075892857144,PM25,74.030375,289.701,99.15653175000001
150,2013-05-31,76.66046874999999,PM25,73.76525,293.529875,98.658326
151,2013-06-01,80.6590625,PM25,67.6305,295.80162499999994,98.455980125
152,2013-06-02,77.05812499999999,PM25,71.6235,295.31350000000003,98.6691525
153,2013-06-03,87.12125,PM25,60.35237500000001,296.81475,98.7924445
154,2013-06-04,82.63328125000001,PM25,52.802125000000004,297.693375,98.98186587499998
155,2013-06-05,86.01265624999999,PM25,66.694625,297.38975,98.990715
156,2013-06-06,92.61234375000001,PM25,76.55462500000002,297.67562499999997,98.69244875
157,2013-06-07,30.419875,O3,91.1165,294.128875,98.12493049999999
158,2013-06-08,29.317875000000004,O3,79.816,293.86375,98.325234375
