,Date,Year,Month,Day,MAX_val,MAX_name
0,2014-01-01,2014,01,01,32.12535063752277,O3
1,2014-01-02,2014,01,02,32.68789617486338,O3
2,2014-01-03,2014,01,03,32.881867030965395,O3
3,2014-01-04,2014,01,04,33.159435336976316,O3
4,2014-01-05,2014,01,05,33.274817850637525,O3
5,2014-01-06,2014,01,06,31.74284608378871,O3
6,2014-01-07,2014,01,07,29.38653460837887,O3
7,2014-01-08,2014,01,08,28.828087431693994,O3
8,2014-01-09,2014,01,09,30.55783242258652,O3
9,2014-01-10,2014,01,10,29.996571038251368,O3
10,2014-01-11,2014,01,11,32.654417122040066,O3
11,2014-01-12,2014,01,12,33.095387067395265,O3
12,2014-01-13,2014,01,13,31.268510928961746,O3
13,2014-01-14,2014,01,14,30.4082650273224,O3
14,2014-01-15,2014,01,15,32.174139344262294,O3
15,2014-01-16,2014,01,16,32.652759562841524,O3
16,2014-01-17,2014,01,17,31.381593806921675,O3
17,2014-01-18,2014,01,18,31.89663023679417,O3
18,2014-01-19,2014,01,19,31.674494535519127,O3
19,2014-01-20,2014,01,20,32.696256830601094,O3
20,2014-01-21,2014,01,21,34.05383424408014,O3
21,2014-01-22,2014,01,22,35.19577868852459,O3
22,2014-01-23,2014,01,23,34.6116621129326,O3
23,2014-01-24,2014,01,24,34.24693533697632,O3
24,2014-01-25,2014,01,25,33.85186703096539,O3
25,2014-01-26,2014,01,26,32.4151548269581,O3
26,2014-01-27,2014,01,27,33.08390710382514,O3
27,2014-01-28,2014,01,28,33.745409836065576,O3
28,2014-01-29,2014,01,29,34.135924408014574,O3
29,2014-01-30,2014,01,30,34.608319672131145,O3
30,2014-01-31,2014,01,31,32.83491347905282,O3
31,2014-02-01,2014,02,01,33.78073315118397,O3
32,2014-02-02,2014,02,02,30.32354735883424,O3
33,2014-02-03,2014,02,03,27.833697632058286,O3
34,2014-02-04,2014,02,04,28.432987249544624,O3
35,2014-02-05,2014,02,05,29.307682149362478,O3
36,2014-02-06,2014,02,06,28.726115664845175,O3
37,2014-02-07,2014,02,07,28.35006375227687,O3
38,2014-02-08,2014,02,08,28.895031876138436,O3
39,2014-02-09,2014,02,09,28.83304189435337,O3
40,2014-02-10,2014,02,10,29.754922586520944,O3
41,2014-02-11,2014,02,11,28.339289617486337,O3
42,2014-02-12,2014,02,12,29.79429872495446,O3
43,2014-02-13,2014,02,13,30.10647540983606,O3
44,2014-02-14,2014,02,14,30.16492258652095,O3
45,2014-02-15,2014,02,15,29.893041894353367,O3
46,2014-02-16,2014,02,16,31.75733606557377,O3
47,2014-02-17,2014,02,17,32.65847905282332,O3
48,2014-02-18,2014,02,18,29.07575136612022,O3
49,2014-02-19,2014,02,19,29.71257285974499,O3
50,2014-02-20,2014,02,20,30.765072859744993,O3
51,2014-02-21,2014,02,21,31.13277322404372,O3
52,2014-02-22,2014,02,22,29.544754098360656,O3
53,2014-02-23,2014,02,23,30.797823315118393,O3
54,2014-02-24,2014,02,24,29.891120218579232,O3
55,2014-02-25,2014,02,25,67.60602751756439,PM25
56,2014-02-26,2014,02,26,26.48669398907104,O3
57,2014-02-27,2014,02,27,28.188720400728595,O3
58,2014-02-28,2014,02,28,30.951616575591984,O3
59,2014-03-01,2014,03,01,32.67535974499089,O3
60,2014-03-02,2014,03,02,37.58073315118398,O3
61,2014-03-03,2014,03,03,35.83510018214936,O3
62,2014-03-04,2014,03,04,32.11150273224044,O3
63,2014-03-05,2014,03,05,32.13624316939891,O3
64,2014-03-06,2014,03,06,33.601297814207655,O3
65,2014-03-07,2014,03,07,34.74626138433515,O3
66,2014-03-08,2014,03,08,34.326475409836064,O3
67,2014-03-09,2014,03,09,33.72755464480874,O3
68,2014-03-10,2014,03,10,35.05961488420505,PM25
69,2014-03-11,2014,03,11,50.67403948737966,PM25
70,2014-03-12,2014,03,12,82.38484452250846,PM25
71,2014-03-13,2014,03,13,52.80797391360915,PM25
72,2014-03-14,2014,03,14,33.93152094717668,O3
73,2014-03-15,2014,03,15,33.0593533697632,O3
74,2014-03-16,2014,03,16,33.35503187613843,O3
75,2014-03-17,2014,03,17,34.27859907624252,PM25
76,2014-03-18,2014,03,18,72.21184588862867,PM25
77,2014-03-19,2014,03,19,31.70546903460838,O3
78,2014-03-20,2014,03,20,34.151149058894966,O3
79,2014-03-21,2014,03,21,40.6140385115795,PM25
80,2014-03-22,2014,03,22,31.310151574290924,PM25
81,2014-03-23,2014,03,23,35.645068306010934,O3
82,2014-03-24,2014,03,24,35.66602003642987,O3
83,2014-03-25,2014,03,25,33.849130236794174,O3
84,2014-03-26,2014,03,26,34.3517349726776,O3
85,2014-03-27,2014,03,27,32.882736794171215,O3
86,2014-03-28,2014,03,28,50.92891946396045,PM25
87,2014-03-29,2014,03,29,45.27184491282853,PM25
88,2014-03-30,2014,03,30,40.847399492583925,PM25
89,2014-03-31,2014,03,31,35.962504553734064,O3
90,2014-04-01,2014,04,01,40.3070810564663,O3
91,2014-04-02,2014,04,02,39.06513812993321,O3
92,2014-04-03,2014,04,03,38.89625834851244,O3
93,2014-04-04,2014,04,04,38.59120218579235,O3
94,2014-04-05,2014,04,05,38.098606557377046,O3
95,2014-04-06,2014,04,06,59.40513856362217,PM25
96,2014-04-07,2014,04,07,77.33194704657818,PM25
97,2014-04-08,2014,04,08,64.87651151444184,PM25
98,2014-04-09,2014,04,09,38.3358866770752,PM25
99,2014-04-10,2014,04,10,39.63956739526411,O3
100,2014-04-11,2014,04,11,42.22857316332726,O3
101,2014-04-12,2014,04,12,38.76728597449909,O3
102,2014-04-13,2014,04,13,78.60826827998959,PM25
103,2014-04-14,2014,04,14,82.2152816809784,PM25
104,2014-04-15,2014,04,15,94.85114786625032,PM25
105,2014-04-16,2014,04,16,39.08646174863388,O3
106,2014-04-17,2014,04,17,86.62111338797814,PM25
107,2014-04-18,2014,04,18,130.99490860005204,PM25
108,2014-04-19,2014,04,19,157.5724824355972,PM25
109,2014-04-20,2014,04,20,129.9108990372105,PM25
110,2014-04-21,2014,04,21,40.31283697632058,O3
111,2014-04-22,2014,04,22,41.52353976927747,O3
112,2014-04-23,2014,04,23,124.26280390753753,PM25
113,2014-04-24,2014,04,24,59.376355386416854,PM10
114,2014-04-25,2014,04,25,202.93299386330122,PM25
115,2014-04-26,2014,04,26,174.26641425969294,PM25
116,2014-04-27,2014,04,27,92.48350507416082,PM25
117,2014-04-28,2014,04,28,51.04978695029924,PM25
118,2014-04-29,2014,04,29,68.45040560759823,PM25
119,2014-04-30,2014,04,30,221.6656060803192,PM25
120,2014-05-01,2014,05,01,182.0325400078064,PM25
121,2014-05-02,2014,05,02,141.47389018995577,PM25
122,2014-05-03,2014,05,03,50.42171155347385,PM25
123,2014-05-04,2014,05,04,47.67259790528234,PM25
124,2014-05-05,2014,05,05,57.39251398646891,PM25
125,2014-05-06,2014,05,06,55.41852068696331,PM25
126,2014-05-07,2014,05,07,45.693322274264894,PM25
127,2014-05-08,2014,05,08,59.341738225344784,PM25
128,2014-05-09,2014,05,09,164.73399297423887,PM10
