,Date,Year,Month,Day,MAX_val,MAX_name
0,2014-01-01,2014,01,01,37.24412052117265,O3
1,2014-01-02,2014,01,02,38.59159609120521,O3
2,2014-01-03,2014,01,03,36.339690553745925,O3
3,2014-01-04,2014,01,04,35.04371335504886,O3
4,2014-01-05,2014,01,05,33.728583061889246,O3
5,2014-01-06,2014,01,06,33.25991856677525,O3
6,2014-01-07,2014,01,07,35.70081433224755,O3
7,2014-01-08,2014,01,08,34.6528664495114,O3
8,2014-01-09,2014,01,09,33.05692182410423,O3
9,2014-01-10,2014,01,10,35.93770358306189,O3
10,2014-01-11,2014,01,11,41.1285993485342,O3
11,2014-01-12,2014,01,12,34.0035993485342,O3
12,2014-01-13,2014,01,13,34.0535016286645,O3
13,2014-01-14,2014,01,14,35.11131921824104,O3
14,2014-01-15,2014,01,15,34.67358306188925,O3
15,2014-01-16,2014,01,16,35.54140065146579,O3
16,2014-01-17,2014,01,17,34.19728013029316,O3
17,2014-01-18,2014,01,18,35.77557003257329,O3
18,2014-01-19,2014,01,19,34.36985342019544,O3
19,2014-01-20,2014,01,20,34.39096091205212,O3
20,2014-01-21,2014,01,21,38.44752442996742,O3
21,2014-01-22,2014,01,22,37.171009771986974,O3
22,2014-01-23,2014,01,23,34.351710097719874,O3
23,2014-01-24,2014,01,24,35.28478827361564,O3
24,2014-01-25,2014,01,25,35.683892508143316,O3
25,2014-01-26,2014,01,26,35.64811074918567,O3
26,2014-01-27,2014,01,27,34.809967426710095,O3
27,2014-01-28,2014,01,28,36.43656351791531,O3
28,2014-01-29,2014,01,29,35.405244299674266,O3
29,2014-01-30,2014,01,30,37.524462540716605,O3
30,2014-01-31,2014,01,31,39.15187296416938,O3
31,2014-02-01,2014,02,01,36.3042671009772,O3
32,2014-02-02,2014,02,02,33.01138436482084,O3
33,2014-02-03,2014,02,03,32.077214983713354,O3
34,2014-02-04,2014,02,04,32.565504885993484,O3
35,2014-02-05,2014,02,05,33.03552117263843,O3
36,2014-02-06,2014,02,06,31.83584690553746,O3
37,2014-02-07,2014,02,07,30.350667752442995,O3
38,2014-02-08,2014,02,08,32.89801302931596,O3
39,2014-02-09,2014,02,09,30.9928013029316,O3
40,2014-02-10,2014,02,10,31.34802931596091,O3
41,2014-02-11,2014,02,11,31.948355048859938,O3
42,2014-02-12,2014,02,12,33.422817589576546,O3
