,Date,Year,Month,Day,MAX_val,MAX_name
0,2014-01-01,2014,01,01,57.319765625,PM10
1,2014-01-02,2014,01,02,62.01203125000001,PM10
2,2014-01-03,2014,01,03,68.199765625,PM10
3,2014-01-04,2014,01,04,58.588125000000005,PM10
4,2014-01-05,2014,01,05,59.49625,PM10
5,2014-01-06,2014,01,06,111.67268415178572,PM25
6,2014-01-07,2014,01,07,50.883281249999996,PM10
7,2014-01-08,2014,01,08,36.753437500000004,PM10
8,2014-01-09,2014,01,09,50.549218749999994,PM10
9,2014-01-10,2014,01,10,64.08018973214286,PM25
10,2014-01-11,2014,01,11,60.85675223214286,PM25
11,2014-01-12,2014,01,12,41.316796874999994,PM10
12,2014-01-13,2014,01,13,59.4578125,NO2
13,2014-01-14,2014,01,14,63.364006696428575,PM25
14,2014-01-15,2014,01,15,79.53066406250001,PM25
15,2014-01-16,2014,01,16,93.742578125,PM25
16,2014-01-17,2014,01,17,46.2475,PM10
17,2014-01-18,2014,01,18,74.43111049107142,PM25
18,2014-01-19,2014,01,19,88.00359375,PM10
19,2014-01-20,2014,01,20,28.69921875,CO
20,2014-01-21,2014,01,21,45.404843750000005,PM10
21,2014-01-22,2014,01,22,65.37081473214286,PM25
22,2014-01-23,2014,01,23,135.68401227678572,PM25
23,2014-01-24,2014,01,24,50.983671875,PM10
24,2014-01-25,2014,01,25,30.89453125,CO
25,2014-01-26,2014,01,26,82.4310546875,PM25
26,2014-01-27,2014,01,27,96.76621093749999,PM25
27,2014-01-28,2014,01,28,55.948744419642864,PM25
28,2014-01-29,2014,01,29,73.19425223214284,PM25
29,2014-01-30,2014,01,30,60.936272321428575,PM25
30,2014-01-31,2014,01,31,180.11641183035715,PM25
31,2014-02-01,2014,02,01,162.25783482142856,PM25
32,2014-02-02,2014,02,02,55.6728125,PM10
33,2014-02-03,2014,02,03,25.97453125,O3
34,2014-02-04,2014,02,04,26.98828125,CO
35,2014-02-05,2014,02,05,62.517187500000006,PM25
36,2014-02-06,2014,02,06,103.79707031250001,PM25
37,2014-02-07,2014,02,07,148.06434151785714,PM25
38,2014-02-08,2014,02,08,32.92865513392857,PM25
39,2014-02-09,2014,02,09,31.826249999999998,O3
40,2014-02-10,2014,02,10,44.981026785714285,PM25
41,2014-02-11,2014,02,11,75.48652343750001,PM25
42,2014-02-12,2014,02,12,80.49215959821427,PM25
43,2014-02-13,2014,02,13,121.75655691964286,PM25
44,2014-02-14,2014,02,14,135.29838169642858,PM25
45,2014-02-15,2014,02,15,108.95708705357143,PM25
46,2014-02-16,2014,02,16,78.30990513392857,PM25
47,2014-02-17,2014,02,17,76.12522321428571,PM25
48,2014-02-18,2014,02,18,94.048046875,PM25
49,2014-02-19,2014,02,19,38.607812499999994,PM10
50,2014-02-20,2014,02,20,56.07515625,PM10
51,2014-02-21,2014,02,21,105.77332589285714,PM25
52,2014-02-22,2014,02,22,160.45527343749998,PM25
53,2014-02-23,2014,02,23,219.3941685267857,PM25
54,2014-02-24,2014,02,24,213.39578125000003,PM25
55,2014-02-25,2014,02,25,170.3519029017857,PM25
56,2014-02-26,2014,02,26,128.41060825892856,PM25
57,2014-02-27,2014,02,27,30.156015625000002,O3
58,2014-02-28,2014,02,28,56.89328125000001,PM10
59,2014-03-01,2014,03,01,37.71609375,PM10
60,2014-03-02,2014,03,02,48.702656250000004,PM10
61,2014-03-03,2014,03,03,89.47625558035713,PM25
62,2014-03-04,2014,03,04,31.696796874999997,O3
63,2014-03-05,2014,03,05,30.08359375,O3
64,2014-03-06,2014,03,06,30.05609375,O3
65,2014-03-07,2014,03,07,46.29484375,PM10
