,Date,AQI,Type,rh,temp,psfc
0,2017-01-01,119.61562500000001,PM25,57.016875,290.861875,101.995136875
1,2017-01-02,128.39654017857146,PM25,61.8425,293.210625,101.84808374999999
2,2017-01-03,121.859375,PM25,64.0,294.12375000000003,101.7728025
3,2017-01-04,125.12812499999998,PM25,73.02687499999999,294.205,101.59282375
4,2017-01-05,215.8054017857143,PM25,71.17,294.42875000000004,101.46687312499999
5,2017-01-06,182.77640625,PM25,74.18125,294.528125,101.374726875
6,2017-01-07,98.45078125,PM25,78.645,293.88437500000003,101.235115
7,2017-01-08,92.175,PM25,67.110625,291.46999999999997,101.37199437500001
8,2017-01-09,65.06796875,NO2,59.919375,291.20124999999996,101.52327374999999
9,2017-01-10,95.18203125,PM25,64.40062499999999,291.92875000000004,101.65963187499999
10,2017-01-11,94.00625,PM25,70.303125,290.03249999999997,101.70190937499999
11,2017-01-12,47.93337053571429,PM25,76.57624999999999,285.606875,101.653421875
12,2017-01-13,40.70703125,NO2,75.7575,285.508125,101.60465812499999
13,2017-01-14,44.00703125,NO2,70.03562500000001,287.60749999999996,101.712419375
14,2017-01-15,42.714062500000004,NO2,78.59437500000001,285.75187500000004,101.964360625
15,2017-01-16,48.23180803571429,PM25,74.67124999999999,284.3375,101.98585875
16,2017-01-17,49.069531250000004,NO2,81.531875,286.260625,102.01301999999998
17,2017-01-18,56.26328125,NO2,78.82374999999999,288.60749999999996,102.03317874999999
18,2017-01-19,49.5184375,PM10,77.505,288.3325,102.06759875
19,2017-01-20,31.9375,PM25,62.463750000000005,285.589375,102.295940625
20,2017-01-21,73.396875,PM25,51.890625,284.83625,102.4544275
21,2017-01-22,67.23046875,PM25,42.6875,285.93437500000005,102.51499125000001
22,2017-01-23,68.52109375,PM25,52.780625,286.73875,102.41199312500001
23,2017-01-24,81.91015625,PM25,60.171875,289.4775,102.307725
24,2017-01-25,83.66875,PM25,61.24375,290.13125,102.43240125
25,2017-01-26,81.90625,PM25,56.961875000000006,288.125,102.3054825
26,2017-01-27,79.71640625,PM25,54.6875,288.61625,102.134983125
27,2017-01-28,111.72734374999999,PM25,63.2375,289.81062499999996,101.71393375
28,2017-01-29,56.846093749999994,PM25,86.800625,291.653125,101.530461875
29,2017-01-30,50.523325892857144,PM25,73.783125,289.721875,101.82423000000001
30,2017-01-31,58.8203125,PM25,68.97,287.86812499999996,101.912816875
31,2017-02-01,43.84196428571428,PM25,66.1325,290.04625,102.058461875
32,2017-02-02,50.893303571428575,PM25,61.665,288.55062499999997,102.17641124999999
33,2017-02-03,65.53046875000001,PM25,67.53999999999999,289.099375,101.90402937500001
34,2017-02-04,78.73984375,PM25,77.0125,289.64312500000005,101.585451875
35,2017-02-05,50.42645089285714,PM25,72.98625,290.89937499999996,101.3916625
36,2017-02-06,57.462165178571425,PM25,65.98375,291.534375,101.40927249999999
37,2017-02-07,65.84921875,PM25,63.469375,291.61375,101.48230375
38,2017-02-08,51.48962053571428,PM25,84.4825,286.708125,101.630558125
39,2017-02-09,39.87678571428572,PM25,53.556250000000006,283.135,102.02332125
40,2017-02-10,86.25625,PM25,42.345625,282.9425,102.22348625
41,2017-02-11,70.75234375,PM25,39.9775,283.680625,102.51566187499999
42,2017-02-12,76.76171875,PM25,39.180625,284.89187499999997,102.535001875
43,2017-02-13,96.3328125,PM25,45.046875,287.56062499999996,102.52189874999999
44,2017-02-14,97.88359374999999,PM25,48.16375,290.275625,102.582959375
45,2017-02-15,87.5596875,NO2,49.704375,291.635625,102.37951125000001
46,2017-02-16,75.84156250000001,NO2,67.523125,291.66312500000004,101.96243187500001
47,2017-02-17,85.404375,NO2,65.014375,292.95875,101.91556875
