,Date,Year,Month,Day,MAX_val,MAX_name
0,2018-01-01,2018,01,01,97.8671875,PM25
1,2018-01-02,2018,01,02,46.74166666666665,PM10
2,2018-01-03,2018,01,03,66.71041666666666,PM25
3,2018-01-04,2018,01,04,95.0578125,PM25
4,2018-01-05,2018,01,05,90.8953125,PM25
5,2018-01-06,2018,01,06,90.36562500000001,PM25
6,2018-01-07,2018,01,07,98.25989583333335,PM25
7,2018-01-08,2018,01,08,73.46145833333334,PM25
8,2018-01-09,2018,01,09,32.80125,PM10
9,2018-01-10,2018,01,10,55.10215773809525,PM25
10,2018-01-11,2018,01,11,69.2390625,PM25
11,2018-01-12,2018,01,12,69.72812499999999,PM25
12,2018-01-13,2018,01,13,95.79322916666668,PM25
13,2018-01-14,2018,01,14,61.9859375,PM25
14,2018-01-15,2018,01,15,58.06614583333334,PM25
15,2018-01-16,2018,01,16,79.54010416666667,PM25
16,2018-01-17,2018,01,17,103.746875,PM25
17,2018-01-18,2018,01,18,72.23541666666667,PM25
18,2018-01-19,2018,01,19,78.57395833333334,PM25
19,2018-01-20,2018,01,20,48.46391369047618,PM25
20,2018-01-21,2018,01,21,81.40260416666666,PM25
21,2018-01-22,2018,01,22,68.20104166666667,PM25
22,2018-01-23,2018,01,23,39.104166666666664,PM25
23,2018-01-24,2018,01,24,37.46785714285715,PM25
24,2018-01-25,2018,01,25,69.49062500000001,PM25
25,2018-01-26,2018,01,26,73.35260416666667,PM25
26,2018-01-27,2018,01,27,75.28697916666667,PM25
27,2018-01-28,2018,01,28,51.89382440476191,PM25
28,2018-01-29,2018,01,29,37.48833333333334,PM10
29,2018-01-30,2018,01,30,55.152499999999996,PM10
30,2018-01-31,2018,01,31,57.02641369047618,PM25
31,2018-02-01,2018,02,01,73.671875,PM25
32,2018-02-02,2018,02,02,68.81145833333333,PM25
33,2018-02-03,2018,02,03,85.76875,PM25
34,2018-02-04,2018,02,04,87.16145833333333,PM25
35,2018-02-05,2018,02,05,97.22864583333335,PM25
36,2018-02-06,2018,02,06,100.14583333333333,PM25
37,2018-02-07,2018,02,07,114.86889880952383,PM25
38,2018-02-08,2018,02,08,69.42552083333334,PM25
39,2018-02-09,2018,02,09,56.419375,PM10
40,2018-02-10,2018,02,10,34.024166666666666,PM10
41,2018-02-11,2018,02,11,30.15041666666666,PM10
42,2018-02-12,2018,02,12,31.19,PM10
43,2018-02-13,2018,02,13,37.667857142857144,PM25
44,2018-02-14,2018,02,14,43.199107142857144,PM25
45,2018-02-15,2018,02,15,41.04458333333333,PM10
46,2018-02-16,2018,02,16,58.346354166666664,PM25
47,2018-02-17,2018,02,17,34.373333333333335,PM10
48,2018-02-18,2018,02,18,56.05215773809524,PM25
49,2018-02-19,2018,02,19,49.71257440476191,PM25
50,2018-02-20,2018,02,20,38.41547619047619,PM25
51,2018-02-21,2018,02,21,49.39434523809524,PM25
52,2018-02-22,2018,02,22,78.54947916666667,PM25
53,2018-02-23,2018,02,23,72.11093749999999,PM25
54,2018-02-24,2018,02,24,77.075,PM25
55,2018-02-25,2018,02,25,78.440625,PM25
56,2018-02-26,2018,02,26,98.86354166666666,PM25
57,2018-02-27,2018,02,27,87.49479166666667,PM25
58,2018-02-28,2018,02,28,96.30572916666667,PM25
59,2018-03-01,2018,03,01,52.94166666666666,PM10
60,2018-03-02,2018,03,02,46.279374999999995,PM10
61,2018-03-03,2018,03,03,43.03869047619048,PM25
62,2018-03-04,2018,03,04,42.251488095238095,PM25
63,2018-03-05,2018,03,05,41.18683035714286,PM25
64,2018-03-06,2018,03,06,36.630625,O3
65,2018-03-07,2018,03,07,49.81183035714286,PM25
66,2018-03-08,2018,03,08,71.00520833333333,PM25
67,2018-03-09,2018,03,09,71.53385416666667,PM25
68,2018-03-10,2018,03,10,71.80052083333332,PM25
69,2018-03-11,2018,03,11,70.46197916666667,PM25
70,2018-03-12,2018,03,12,78.62135416666666,PM25
71,2018-03-13,2018,03,13,87.87395833333335,PM25
72,2018-03-14,2018,03,14,150.44754464285714,PM25
73,2018-03-15,2018,03,15,38.35104166666667,O3
74,2018-03-16,2018,03,16,45.78616071428572,PM25
75,2018-03-17,2018,03,17,48.58668154761906,PM25
76,2018-03-18,2018,03,18,60.90416666666666,PM25
77,2018-03-19,2018,03,19,40.805625,O3
78,2018-03-20,2018,03,20,39.124583333333334,O3
79,2018-03-21,2018,03,21,40.98891369047619,PM25
80,2018-03-22,2018,03,22,66.26302083333333,PM25
81,2018-03-23,2018,03,23,112.53229166666667,PM25
82,2018-03-24,2018,03,24,109.2234375,PM25
83,2018-03-25,2018,03,25,83.27291666666666,PM25
84,2018-03-26,2018,03,26,99.95989583333333,PM25
85,2018-03-27,2018,03,27,95.67326388888888,O3
86,2018-03-28,2018,03,28,71.135,PM10
87,2018-03-29,2018,03,29,89.48489583333333,PM25
88,2018-03-30,2018,03,30,146.64933035714284,PM25
89,2018-03-31,2018,03,31,87.28177083333333,PM25
90,2018-04-01,2018,04,01,93.60729166666665,PM25
91,2018-04-02,2018,04,02,74.59229166666667,PM10
92,2018-04-03,2018,04,03,41.89333333333333,PM10
93,2018-04-04,2018,04,04,49.22433035714286,PM25
94,2018-04-05,2018,04,05,68.08437500000001,PM25
95,2018-04-06,2018,04,06,57.28660714285715,PM25
96,2018-04-07,2018,04,07,34.776875,O3
97,2018-04-08,2018,04,08,34.96270833333333,O3
98,2018-04-09,2018,04,09,47.955000000000005,PM10
99,2018-04-10,2018,04,10,49.21208333333334,PM10
100,2018-04-11,2018,04,11,56.01833333333334,PM10
101,2018-04-12,2018,04,12,41.75333333333334,PM10
102,2018-04-13,2018,04,13,58.68697916666667,PM25
103,2018-04-14,2018,04,14,49.616666666666674,PM10
104,2018-04-15,2018,04,15,34.31333333333333,O3
105,2018-04-16,2018,04,16,55.47874999999999,PM10
106,2018-04-17,2018,04,17,70.61284722222223,O3
107,2018-04-18,2018,04,18,85.23229166666667,O3
108,2018-04-19,2018,04,19,62.50958333333333,PM10
109,2018-04-20,2018,04,20,67.29083333333334,PM10
110,2018-04-21,2018,04,21,49.487723214285715,PM25
111,2018-04-22,2018,04,22,37.3975,O3
112,2018-04-23,2018,04,23,34.05083333333334,O3
113,2018-04-24,2018,04,24,38.088125,O3
114,2018-04-25,2018,04,25,43.76270833333333,PM10
115,2018-04-26,2018,04,26,54.69895833333334,PM10
116,2018-04-27,2018,04,27,38.76291666666667,PM10
117,2018-04-28,2018,04,28,81.73958333333333,PM10
118,2018-04-29,2018,04,29,86.41458333333334,O3
119,2018-04-30,2018,04,30,39.07083333333333,O3
120,2018-05-01,2018,05,01,39.587916666666665,O3
121,2018-05-02,2018,05,02,36.783125,O3
122,2018-05-03,2018,05,03,40.7525,O3
123,2018-05-04,2018,05,04,37.0725,O3
124,2018-05-05,2018,05,05,60.4175,PM10
125,2018-05-06,2018,05,06,55.039791666666666,PM10
126,2018-05-07,2018,05,07,36.18083333333333,PM10
127,2018-05-08,2018,05,08,36.42440476190476,PM25
128,2018-05-09,2018,05,09,35.36354166666666,O3
129,2018-05-10,2018,05,10,59.62020833333333,PM10
130,2018-05-11,2018,05,11,68.95659722222221,O3
131,2018-05-12,2018,05,12,43.268750000000004,O3
132,2018-05-13,2018,05,13,61.63593749999999,PM25
133,2018-05-14,2018,05,14,76.14583333333333,O3
134,2018-05-15,2018,05,15,70.78923611111111,O3
135,2018-05-16,2018,05,16,40.720625000000005,O3
136,2018-05-17,2018,05,17,32.49520833333333,O3
137,2018-05-18,2018,05,18,35.72479166666667,O3
138,2018-05-19,2018,05,19,36.70875,O3
139,2018-05-20,2018,05,20,37.615208333333335,O3
140,2018-05-21,2018,05,21,39.260625,O3
141,2018-05-22,2018,05,22,38.06520833333333,O3
142,2018-05-23,2018,05,23,72.73729166666666,PM10
143,2018-05-24,2018,05,24,69.42666666666668,PM10
144,2018-05-25,2018,05,25,39.297291666666666,O3
145,2018-05-26,2018,05,26,51.15958333333333,O3
146,2018-05-27,2018,05,27,56.62951388888888,O3
147,2018-05-28,2018,05,28,38.59583333333334,O3
148,2018-05-29,2018,05,29,39.14875,O3
149,2018-05-30,2018,05,30,41.15833333333333,O3
150,2018-05-31,2018,05,31,56.09840277777778,O3
151,2018-06-01,2018,06,01,85.09305555555557,O3
152,2018-06-02,2018,06,02,96.94333964646466,O3
153,2018-06-03,2018,06,03,88.56461489898989,O3
154,2018-06-04,2018,06,04,70.68263888888889,O3
155,2018-06-05,2018,06,05,71.3732638888889,O3
156,2018-06-06,2018,06,06,57.175694444444446,O3
157,2018-06-07,2018,06,07,64.89930555555556,O3
158,2018-06-08,2018,06,08,47.03791666666666,O3
159,2018-06-09,2018,06,09,44.149166666666666,O3
160,2018-06-10,2018,06,10,43.33020833333333,O3
161,2018-06-11,2018,06,11,38.57208333333333,O3
162,2018-06-12,2018,06,12,47.69493055555555,O3
163,2018-06-13,2018,06,13,50.269375000000004,O3
164,2018-06-14,2018,06,14,36.08958333333333,O3
165,2018-06-15,2018,06,15,35.97333333333333,O3
166,2018-06-16,2018,06,16,43.746874999999996,O3
167,2018-06-17,2018,06,17,50.94613095238096,PM25
168,2018-06-18,2018,06,18,51.963402777777766,O3
169,2018-06-19,2018,06,19,40.580000000000005,O3
170,2018-06-20,2018,06,20,31.86645833333333,O3
171,2018-06-21,2018,06,21,28.860833333333336,O3
172,2018-06-22,2018,06,22,64.05194444444443,O3
173,2018-06-23,2018,06,23,106.33153409090909,O3
174,2018-06-24,2018,06,24,42.86770833333333,O3
175,2018-06-25,2018,06,25,59.61701388888889,O3
176,2018-06-26,2018,06,26,59.776041666666664,O3
177,2018-06-27,2018,06,27,46.588958333333345,O3
178,2018-06-28,2018,06,28,43.07500000000001,O3
179,2018-06-29,2018,06,29,47.800000000000004,O3
180,2018-06-30,2018,06,30,70.03993055555556,O3
181,2018-07-01,2018,07,01,47.732916666666675,O3
182,2018-07-02,2018,07,02,39.19833333333333,PM10
183,2018-07-03,2018,07,03,47.816111111111105,O3
184,2018-07-04,2018,07,04,37.277499999999996,O3
185,2018-07-05,2018,07,05,35.853541666666665,O3
186,2018-07-06,2018,07,06,32.501875000000005,O3
187,2018-07-07,2018,07,07,28.084999999999997,O3
188,2018-07-08,2018,07,08,25.219375,O3
189,2018-07-09,2018,07,09,32.334583333333335,O3
190,2018-07-10,2018,07,10,32.36604166666667,O3
191,2018-07-11,2018,07,11,24.079375,O3
192,2018-07-12,2018,07,12,21.555208333333336,O3
193,2018-07-13,2018,07,13,25.266458333333333,O3
194,2018-07-14,2018,07,14,26.94875,O3
195,2018-07-15,2018,07,15,33.39854166666667,O3
196,2018-07-16,2018,07,16,25.00770833333333,O3
197,2018-07-17,2018,07,17,30.234375,O3
198,2018-07-18,2018,07,18,24.329791666666665,O3
199,2018-07-19,2018,07,19,40.54125,O3
200,2018-07-20,2018,07,20,31.689791666666665,O3
201,2018-07-21,2018,07,21,36.338125,O3
202,2018-07-22,2018,07,22,51.12965277777778,O3
203,2018-07-23,2018,07,23,51.870535714285715,PM25
204,2018-07-24,2018,07,24,29.820416666666663,PM10
205,2018-07-25,2018,07,25,32.681666666666665,O3
206,2018-07-26,2018,07,26,29.291875,O3
207,2018-07-27,2018,07,27,37.76895833333333,O3
208,2018-07-28,2018,07,28,40.39416666666667,O3
209,2018-07-29,2018,07,29,50.02736111111111,O3
210,2018-07-30,2018,07,30,60.95208333333333,O3
211,2018-07-31,2018,07,31,49.60187500000001,PM10
212,2018-08-01,2018,08,01,41.970416666666665,O3
213,2018-08-02,2018,08,02,42.751666666666665,O3
214,2018-08-03,2018,08,03,66.99756944444444,O3
215,2018-08-04,2018,08,04,51.330555555555556,O3
216,2018-08-05,2018,08,05,26.418958333333336,O3
217,2018-08-06,2018,08,06,28.257708333333337,O3
218,2018-08-07,2018,08,07,27.895833333333332,PM10
219,2018-08-08,2018,08,08,32.994166666666665,PM10
220,2018-08-09,2018,08,09,35.47416666666666,PM10
221,2018-08-10,2018,08,10,28.962708333333335,O3
222,2018-08-11,2018,08,11,34.40770833333334,O3
223,2018-08-12,2018,08,12,29.90291666666667,O3
224,2018-08-13,2018,08,13,32.857708333333335,O3
225,2018-08-14,2018,08,14,23.71604166666667,O3
226,2018-08-15,2018,08,15,29.925,O3
227,2018-08-16,2018,08,16,28.380416666666672,O3
228,2018-08-17,2018,08,17,30.746041666666667,O3
229,2018-08-18,2018,08,18,28.96104166666667,O3
230,2018-08-19,2018,08,19,35.583958333333335,O3
231,2018-08-20,2018,08,20,28.855,PM10
