,Date,Year,Month,Day,MAX_val,MAX_name
0,2015-01-01,2015,01,01,127.70212599206349,PM25
1,2015-01-02,2015,01,02,158.5479384920635,PM25
2,2015-01-03,2015,01,03,168.8443918650794,PM25
3,2015-01-04,2015,01,04,177.28010218253968,PM25
4,2015-01-05,2015,01,05,159.9164384920635,PM25
5,2015-01-06,2015,01,06,73.64613095238096,PM25
6,2015-01-07,2015,01,07,82.3646378968254,PM25
7,2015-01-08,2015,01,08,90.79329365079364,PM25
8,2015-01-09,2015,01,09,113.63159027777778,PM25
9,2015-01-10,2015,01,10,126.56474999999999,PM25
10,2015-01-11,2015,01,11,130.2454880952381,PM25
11,2015-01-12,2015,01,12,136.63452876984127,PM25
12,2015-01-13,2015,01,13,131.05511408730158,PM25
13,2015-01-14,2015,01,14,146.39263492063495,PM25
14,2015-01-15,2015,01,15,169.57342658730158,PM25
15,2015-01-16,2015,01,16,182.45138095238096,PM25
16,2015-01-17,2015,01,17,176.90004563492064,PM25
17,2015-01-18,2015,01,18,135.3823115079365,PM25
18,2015-01-19,2015,01,19,139.90103670634923,PM25
19,2015-01-20,2015,01,20,139.54090178571428,PM25
20,2015-01-21,2015,01,21,117.97094246031746,PM25
21,2015-01-22,2015,01,22,109.40903769841269,PM25
22,2015-01-23,2015,01,23,132.90162103174603,PM25
23,2015-01-24,2015,01,24,165.2093630952381,PM25
24,2015-01-25,2015,01,25,194.99040674603174,PM25
25,2015-01-26,2015,01,26,189.18392460317457,PM25
26,2015-01-27,2015,01,27,131.06241765873014,PM25
27,2015-01-28,2015,01,28,48.03505456349206,PM25
28,2015-01-29,2015,01,29,51.536473214285714,PM25
29,2015-01-30,2015,01,30,68.389375,PM25
30,2015-01-31,2015,01,31,81.13617559523809,PM25
31,2015-02-01,2015,02,01,80.26040178571428,PM25
32,2015-02-02,2015,02,02,84.51128472222223,PM25
33,2015-02-03,2015,02,03,100.92271825396824,PM25
34,2015-02-04,2015,02,04,105.24194444444444,PM25
35,2015-02-05,2015,02,05,93.595,PM25
36,2015-02-06,2015,02,06,89.8073263888889,PM25
37,2015-02-07,2015,02,07,112.41184523809524,PM25
38,2015-02-08,2015,02,08,114.29751984126985,PM25
39,2015-02-09,2015,02,09,110.00881944444446,PM25
40,2015-02-10,2015,02,10,124.53501984126984,PM25
41,2015-02-11,2015,02,11,131.05562202380952,PM25
42,2015-02-12,2015,02,12,111.92172321428572,PM25
43,2015-02-13,2015,02,13,119.69739583333333,PM25
44,2015-02-14,2015,02,14,140.62921626984127,PM25
45,2015-02-15,2015,02,15,153.39668353174605,PM25
46,2015-02-16,2015,02,16,101.96115079365079,PM25
47,2015-02-17,2015,02,17,81.00055555555555,PM25
48,2015-02-18,2015,02,18,114.15357638888891,PM25
49,2015-02-19,2015,02,19,120.2593373015873,PM25
50,2015-02-20,2015,02,20,70.20282242063492,PM25
51,2015-02-21,2015,02,21,61.98314980158731,PM25
52,2015-02-22,2015,02,22,57.03972222222222,PM25
53,2015-02-23,2015,02,23,48.74936507936508,PM25
54,2015-02-24,2015,02,24,57.94681051587302,PM25
55,2015-02-25,2015,02,25,56.404960317460315,PM25
56,2015-02-26,2015,02,26,52.89042162698412,PM25
57,2015-02-27,2015,02,27,41.024479166666666,PM25
58,2015-02-28,2015,02,28,39.52075396825397,PM25
59,2015-03-01,2015,03,01,52.74426587301586,PM25
60,2015-03-02,2015,03,02,56.5184871031746,PM25
61,2015-03-03,2015,03,03,56.873536706349206,PM25
62,2015-03-04,2015,03,04,66.52098611111111,PM10
63,2015-03-05,2015,03,05,58.08452777777778,PM10
64,2015-03-06,2015,03,06,67.9635763888889,PM25
65,2015-03-07,2015,03,07,71.25569444444444,PM25
66,2015-03-08,2015,03,08,72.96709821428573,PM25
67,2015-03-09,2015,03,09,90.30427083333333,PM25
68,2015-03-10,2015,03,10,106.86123511904762,PM25
69,2015-03-11,2015,03,11,102.53464285714286,PM25
70,2015-03-12,2015,03,12,97.23475694444444,PM25
71,2015-03-13,2015,03,13,86.98145833333334,PM25
72,2015-03-14,2015,03,14,103.01458333333333,PM25
73,2015-03-15,2015,03,15,108.70090277777778,PM25
74,2015-03-16,2015,03,16,85.50621527777778,PM25
75,2015-03-17,2015,03,17,90.96684027777778,PM25
76,2015-03-18,2015,03,18,69.73805555555556,PM25
