,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2016-01-01,38.45607675906185,38.60507462686567,10.995074626865671,9.625000000000002,20.56716417910448,24.47597014925373,39.13716417910449
1,2016-01-02,29.28144989339019,31.97358208955223,9.846567164179104,8.344589552238805,19.257462686567163,28.9765671641791,32.51893390191898
2,2016-01-03,32.560341151385934,34.19597014925372,8.569999999999999,7.986753731343283,20.544776119402982,28.729104477611937,35.280618336886995
3,2016-01-04,31.76567164179104,32.963134328358215,7.425970149253728,9.519216417910446,21.09701492537313,27.684477611940306,33.827537313432835
4,2016-01-05,29.772494669509594,31.680373134328345,6.679552238805971,10.227611940298504,17.78731343283582,29.603955223880607,33.939104477611934
5,2016-01-06,24.64051172707889,28.523582089552228,7.024179104477614,10.755037313432837,17.175373134328357,31.372313432835824,34.85343283582089
6,2016-01-07,27.75671641791045,29.69597014925373,7.132089552238807,9.31511194029851,13.58955223880597,30.69037313432836,32.64619402985075
7,2016-01-08,32.44392324093817,36.42835820895522,8.604626865671642,10.831902985074624,15.25373134328358,29.16044776119403,37.32061833688697
8,2016-01-09,28.778891257995728,29.5155223880597,6.719552238805969,10.226679104477611,13.667910447761194,29.970671641791046,32.20960554371002
9,2016-01-10,27.1816631130064,28.737462686567163,6.974328358208956,9.869402985074627,15.39179104477612,32.052611940298526,34.20835820895523
10,2016-01-11,36.23859275053304,36.39425373134329,8.645522388059701,12.598880597014928,21.33208955223881,32.22992537313434,38.7291684434968
11,2016-01-12,32.32196162046908,34.53067164179104,7.212089552238808,11.411007462686577,19.23507462686567,32.25440298507463,36.821641791044776
12,2016-01-13,33.55074626865671,34.51850746268656,7.465223880597015,9.111567164179109,15.932835820895525,30.02858208955224,35.36588486140724
13,2016-01-14,39.11236673773987,43.83014925373137,9.344776119402985,11.788619402985072,20.98134328358209,25.702686567164164,44.12921108742007
14,2016-01-15,25.55565031982943,30.03970149253731,7.80268656716418,10.778731343283589,19.182835820895523,30.22664179104478,33.11231343283581
15,2016-01-16,24.69040511727078,26.330746268656707,5.802985074626866,9.736380597014923,18.503731343283583,33.542014925373124,34.45097014925371
