,Date,PM25,PM10,SO2,NO2,CO,O3,AQI
0,2016-01-01,75.6375,63.76899999999999,16.202999999999996,51.31875,25.475,20.8315,75.6375
1,2016-01-02,89.30624999999999,73.3765,13.708000000000002,69.89374999999998,32.975,16.603499999999997,89.30624999999999
2,2016-01-03,108.04375,73.1815,15.505,73.02875,31.85,12.1045,108.04375
3,2016-01-04,66.20178571428572,55.65,15.573,57.807500000000005,30.325,10.5055,67.32875
4,2016-01-05,49.252500000000005,47.0625,14.111,52.80875000000001,26.45,8.043000000000001,53.60357142857144
5,2016-01-06,27.302857142857142,28.852000000000004,8.244,31.661250000000003,22.25,20.622,32.04875
6,2016-01-07,40.90714285714286,41.26100000000001,9.063,33.63000000000001,25.875,29.689,42.36985714285715
7,2016-01-08,47.56321428571429,48.9635,10.933000000000002,37.64625,25.65,24.672500000000003,49.224500000000006
8,2016-01-09,57.9775,54.459,13.272000000000002,42.946250000000006,26.425,20.904000000000003,57.9775
9,2016-01-10,63.90374999999999,56.67900000000001,12.673,46.7275,27.175,16.509500000000003,63.90374999999999
10,2016-01-11,17.304285714285715,15.648,7.082000000000001,32.27625,24.75,17.378000000000004,32.33875
11,2016-01-12,31.16285714285714,32.145,9.735,33.986250000000005,28.65,13.9435,35.24675
12,2016-01-13,45.87857142857143,44.80800000000001,10.642,35.333749999999995,26.1,22.6545,46.19642857142858
13,2016-01-14,58.995000000000005,53.553,11.754,50.47749999999999,26.35,11.964499999999996,59.4
14,2016-01-15,42.14714285714286,33.31,8.132,46.05875,26.2,8.486,46.36357142857143
15,2016-01-16,40.888571428571424,37.045,8.378,44.75875,26.875,7.072,45.07375
16,2016-01-17,31.252857142857145,29.53,8.053,40.98375,28.8,13.346,40.98375
17,2016-01-18,30.74857142857143,33.81,9.052,32.557500000000005,25.8,26.1465,35.866
18,2016-01-19,55.775,52.77850000000001,12.836000000000002,41.3975,22.625,18.74,55.835
19,2016-01-20,73.38125,57.6625,9.325,54.3275,27.125,11.297,73.38125
20,2016-01-21,27.190000000000005,25.469,6.581,39.37,28.0,8.5395,39.37
21,2016-01-22,19.34857142857143,18.509,5.742,30.95375,27.1,8.600999999999999,31.45125
22,2016-01-23,24.392857142857142,23.045,6.564,20.17875,19.0,21.298,24.687857142857144
23,2016-01-24,40.790000000000006,42.72,8.555000000000001,16.560000000000002,15.625,33.343,42.72
24,2016-01-25,31.87714285714286,49.414,9.605,29.60875,14.125,33.8965,49.414
25,2016-01-26,43.356607142857136,52.270500000000006,9.124,56.05125,15.75,18.2475,59.55500000000001
26,2016-01-27,39.89607142857143,33.058,5.807,55.838750000000005,20.825,10.3285,55.838750000000005
27,2016-01-28,34.012857142857136,29.133000000000003,6.706,61.53125,25.6,4.225,61.53125
28,2016-01-29,21.79571428571429,20.392,5.6240000000000006,47.52375,19.525,11.712,47.52375
29,2016-01-30,26.707142857142863,27.376,7.145999999999999,36.5125,20.35,13.134,36.5125
30,2016-01-31,30.10285714285714,28.683000000000003,7.109,35.0825,19.725,14.528,35.43946428571429
31,2016-02-01,8.112857142857143,6.760999999999998,5.0600000000000005,23.475,21.8,14.818,24.2625
32,2016-02-02,22.550000000000004,19.255,5.130000000000001,24.02625,23.825,20.795,25.90875
33,2016-02-03,52.13625,42.284,6.371,25.0325,23.5,21.477,52.13625
34,2016-02-04,56.4425,49.459500000000006,7.0200000000000005,32.315000000000005,24.375,21.2485,56.4425
35,2016-02-05,35.251428571428576,32.045,5.836,17.72375,19.65,30.291999999999994,35.251428571428576
36,2016-02-06,52.00964285714285,51.701,11.315,14.316250000000002,15.9,52.16133333333333,53.7285
37,2016-02-07,36.25000000000001,43.623000000000005,9.479,17.93375,13.15,42.9755,45.325500000000005
38,2016-02-08,89.66999999999999,66.479,12.098000000000004,31.56,17.15,29.6865,89.66999999999999
39,2016-02-09,69.18124999999999,58.32099999999999,9.385000000000002,33.934999999999995,18.025,32.917,69.18124999999999
40,2016-02-10,56.20660714285714,52.2435,6.994,30.9925,18.425,27.627,56.49885714285714
41,2016-02-11,53.185,56.6675,6.862,31.54375,19.25,24.1375,56.6675
42,2016-02-12,36.502857142857145,39.109,5.819999999999999,23.995,17.575,21.281,39.109
43,2016-02-13,27.672857142857147,30.65500000000001,5.7010000000000005,21.9125,17.075,17.941000000000003,30.733500000000003
44,2016-02-14,24.30571428571429,24.447,5.521999999999999,17.7875,24.4,22.4815,24.89978571428572
45,2016-02-15,25.15428571428572,24.25,5.853,13.04625,18.175,27.696000000000005,27.696000000000005
46,2016-02-16,40.42428571428572,36.363,6.852999999999999,18.45,15.0,28.024,40.42428571428572
47,2016-02-17,47.09625,44.693000000000005,7.687,26.74,16.0,25.526,47.19
48,2016-02-18,63.228750000000005,51.754,7.691999999999998,46.95875,21.6,13.764,63.228750000000005
49,2016-02-19,54.48035714285714,42.45400000000001,4.9190000000000005,51.25250000000001,24.9,8.834,56.39089285714285
50,2016-02-20,51.25625,51.0855,9.197,35.160000000000004,20.3,36.4755,51.34685714285714
51,2016-02-21,73.93875,69.878,11.123,46.30499999999999,23.175,27.0105,74.03099999999999
52,2016-02-22,64.08375,66.46400000000001,7.300999999999999,48.87500000000001,25.625,14.883499999999998,66.52749999999999
53,2016-02-23,16.950000000000003,19.522,5.34,26.30375,21.95,17.910500000000003,27.054250000000003
54,2016-02-24,17.00857142857143,17.276,5.981,22.51875,20.6,21.0365,24.222250000000003
55,2016-02-25,38.81285714285714,37.607000000000006,6.326999999999999,31.12875,19.45,17.229999999999997,39.65178571428572
56,2016-02-26,36.85714285714286,37.45,6.315,37.625,19.225,14.9215,41.99603571428572
57,2016-02-27,31.76714285714285,33.367000000000004,7.798,34.8875,20.35,21.1335,37.69735714285714
58,2016-02-28,43.74910714285714,46.791,9.848,51.35124999999999,21.475,21.453,53.08174999999999
59,2016-02-29,58.42125000000001,62.3575,12.151,54.91,23.425,26.115500000000004,63.97574999999999
60,2016-03-01,96.04375,86.08000000000001,12.438999999999998,60.20125,21.55,42.43499999999999,96.04375
61,2016-03-02,79.1625,72.693,11.771999999999998,54.36625,19.325,49.23083333333333,79.1625
62,2016-03-03,61.60125000000001,61.245000000000005,11.597,70.70750000000001,19.4,27.105,70.91325
63,2016-03-04,59.17839285714285,59.7395,11.882,79.17025000000002,20.85,21.3525,79.17025000000002
64,2016-03-05,58.99892857142858,58.53150000000001,13.589000000000002,77.74050000000001,21.675,16.697499999999998,77.74050000000001
65,2016-03-06,63.20875,61.970000000000006,15.038,75.62750000000001,23.5,18.414,75.63625000000002
66,2016-03-07,48.08214285714286,50.73,10.473,57.0825,19.125,14.2135,57.39275
67,2016-03-08,46.50071428571429,48.88250000000001,8.817,49.88875,18.375,19.076,50.83175
68,2016-03-09,44.78000000000001,42.215,7.362,53.245000000000005,20.975,7.227499999999999,53.245000000000005
69,2016-03-10,9.59142857142857,11.222,5.622999999999999,23.5625,16.55,17.8435,24.353250000000003
70,2016-03-11,30.42,30.213000000000005,6.167,24.7675,15.275,23.383000000000003,31.27189285714285
71,2016-03-12,51.08196428571428,46.6795,7.808,40.515,20.375,9.764500000000002,51.08196428571428
72,2016-03-13,42.84571428571429,37.321000000000005,6.866000000000001,50.92875,25.85,5.258000000000001,50.92875
73,2016-03-14,32.13857142857143,32.242999999999995,7.854999999999999,30.827500000000004,21.15,18.744000000000003,35.444035714285725
74,2016-03-15,61.85875,55.037,9.561000000000002,49.23500000000001,24.825,10.144,63.36375
75,2016-03-16,54.85,49.5535,7.154000000000001,50.19625,23.55,10.574000000000002,56.03
76,2016-03-17,44.21714285714285,40.498000000000005,6.925999999999999,58.89375,27.55,8.318999999999999,59.045
77,2016-03-18,64.8425,59.931,9.249,64.14874999999999,27.625,8.241499999999998,67.625
78,2016-03-19,68.44000000000001,60.20700000000001,9.744000000000002,60.9825,28.475,5.2485,68.77375
79,2016-03-20,53.65625,51.8415,7.833,37.55499999999999,22.15,22.9315,53.73599999999999
80,2016-03-21,39.05857142857143,34.413,6.351,44.45250000000001,22.825,24.047,46.28821428571429
81,2016-03-22,32.80142857142857,27.719,6.183999999999999,46.56,22.15,20.881000000000004,46.56
82,2016-03-23,33.025714285714294,29.869,6.619,62.45374999999999,26.475,12.6165,62.45374999999999
83,2016-03-24,25.28857142857143,23.318,6.462999999999999,30.98375,20.975,20.895000000000003,31.627857142857145
84,2016-03-25,45.99482142857144,48.1165,8.504000000000001,39.2125,17.1,34.505,48.9275
85,2016-03-26,58.92500000000001,57.21600000000001,10.936000000000002,59.49875,19.975,35.2875,63.932500000000005
86,2016-03-27,56.34875000000001,55.2005,11.298,48.4825,18.6,40.141,57.57899999999999
87,2016-03-28,69.41,63.649,14.847000000000005,61.9775,20.875,41.9905,70.61375
