,Date,PM25,PM10,SO2,NO2,CO
0,2013-01-01,90.9962837837838,83.84499999999998,48.010000000000005,54.98885135135135,44.66891891891892
1,2013-01-02,42.28388030888031,57.56689189189189,36.89756756756757,29.231081081081086,39.37162162162162
2,2013-01-03,52.42837837837838,55.339459459459455,47.88662162162162,30.76486486486487,41.88513513513514
3,2013-01-04,78.04966216216216,64.85067567567569,43.5927027027027,41.39560810810811,41.277027027027025
4,2013-01-05,122.0574324324324,84.65864864864864,58.449594594594586,61.4070945945946,47.222972972972975
5,2013-01-06,164.17683397683396,111.58986486486486,77.5345945945946,87.91135135135136,54.6554054054054
6,2013-01-07,169.66389961389962,118.30864864864867,71.97835758835758,93.66195945945945,57.0945945945946
7,2013-01-08,236.7327027027027,148.7089189189189,72.14797297297297,103.00804054054056,65.62837837837837
8,2013-01-09,150.21742277992277,100.74,57.579594594594596,70.60506756756756,47.7027027027027
9,2013-01-10,85.93682432432432,76.04621621621622,37.95716216216216,50.38614864864864,34.682432432432435
10,2013-01-11,110.20777027027026,104.93135135135135,46.41337837837839,76.64729729729729,36.86486486486486
11,2013-01-12,206.27451737451736,159.70256756756754,55.22689189189189,94.5466891891892,53.63513513513514
12,2013-01-13,150.03938223938223,125.46135135135133,34.08324324324324,70.26148648648649,40.527027027027025
13,2013-01-14,160.62326254826257,133.32135135135135,25.683243243243247,66.13243243243245,49.54054054054054
14,2013-01-15,208.45915057915056,146.24486486486484,41.08,51.85912162162162,50.398648648648646
15,2013-01-16,205.21293436293433,155.31405405405408,49.76783783783784,60.833108108108114,62.0
16,2013-01-17,110.4358108108108,94.17094594594596,39.62391891891892,49.18412162162163,39.91891891891892
17,2013-01-18,166.01192084942085,122.1527027027027,44.78378378378378,54.94391891891892,44.13513513513514
18,2013-01-19,151.5439189189189,102.81824324324326,43.73,61.5570945945946,38.554054054054056
19,2013-01-20,115.63161196911197,82.3777027027027,21.6854054054054,40.70270270270271,37.432432432432435
20,2013-01-21,160.56105212355214,92.10932432432433,32.26864864864864,43.76452702702702,62.66216216216216
21,2013-01-22,149.3059362934363,98.73527027027026,35.04743243243242,32.90236486486486,38.87837837837838
22,2013-01-23,156.76476833976835,115.28864864864863,42.75702702702702,35.72027027027027,42.222972972972975
23,2013-01-24,155.1958494208494,118.68270270270271,45.3295945945946,43.05945945945946,39.04054054054054
24,2013-01-25,137.55979729729737,105.86918918918921,32.12810810810811,49.3804054054054,35.9527027027027
25,2013-01-26,114.49695945945946,90.6227027027027,24.149459459459457,37.204054054054055,28.574324324324323
26,2013-01-27,80.11993243243245,71.28067567567567,19.501621621621627,37.15439189189189,24.72972972972973
27,2013-01-28,157.40704633204632,108.0754054054054,26.40972972972973,61.86925675675674,37.58108108108108
28,2013-01-29,234.24783783783778,152.97054054054058,35.14621621621621,78.70506756756755,51.91216216216216
29,2013-01-30,214.59992277992276,133.3791891891892,30.43567567567567,47.22297297297298,46.013513513513516
30,2013-01-31,113.07297297297296,82.76648648648647,21.28756756756757,41.027702702702705,26.993243243243242
31,2013-02-01,143.6208494208494,92.18405405405404,32.23486486486486,46.8570945945946,63.87162162162162
32,2013-02-02,46.42195945945946,56.66783783783785,22.924864864864862,22.253716216216215,22.20945945945946
33,2013-02-03,36.1996138996139,47.37905405405406,14.348108108108107,29.08783783783784,18.43918918918919
34,2013-02-04,76.59527027027026,63.58378378378378,26.881891891891893,28.33141891891892,25.77027027027027
35,2013-02-05,54.46027992277992,51.23013513513513,11.546756756756759,19.60641891891892,19.594594594594593
36,2013-02-06,107.15912162162162,76.0241891891892,18.012972972972975,20.47060810810811,30.25
37,2013-02-07,89.2081081081081,70.31743243243244,26.28864864864865,18.26486486486486,25.0472972972973
38,2013-02-08,46.30135135135135,53.884729729729735,22.569189189189192,16.054054054054053,20.263513513513512
39,2013-02-09,77.63074324324323,63.94162162162163,16.653513513513513,11.449662162162161,18.675675675675677
40,2013-02-10,151.82611003861007,103.80175675675676,27.85162162162162,14.883783783783786,24.31756756756757
41,2013-02-11,100.94222972972973,73.37013513513514,12.345405405405405,13.41114864864865,20.864864864864863
42,2013-02-12,96.30337837837837,76.58459459459459,19.79324324324324,21.335135135135133,26.31081081081081
43,2013-02-13,185.38872586872583,116.35702702702703,23.878648648648653,25.65675675675676,37.87837837837838
