,Date,PM25,PM10,SO2,NO2,CO
0,2013-01-01,86.81637500000001,66.81575000000001,26.187500000000004,45.631875,20.7825
1,2013-01-02,126.06110714285717,82.8929,21.2087,43.595875,24.855
2,2013-01-03,63.951875,48.690349999999995,14.715599999999997,25.523375000000005,26.2075
3,2013-01-04,56.554500000000004,42.76969999999999,14.0715,19.519624999999998,23.59
4,2013-01-05,51.797249999999984,40.591350000000006,12.8278,18.490125,24.515
5,2013-01-06,58.44916071428572,47.58695000000001,13.6987,16.193000000000005,24.005
6,2013-01-07,75.08637499999999,57.913399999999996,15.54,19.982875,22.8025
7,2013-01-08,86.02800000000003,61.073399999999985,15.4023,23.004125,23.4325
8,2013-01-09,95.102625,71.7619,30.360999999999994,26.36425,35.185
9,2013-01-10,156.0912321428571,93.6293,35.0562,42.87887500000001,30.575
10,2013-01-11,203.37348571428572,99.45219999999999,22.903000000000002,40.047250000000005,31.675
11,2013-01-12,135.65916071428572,78.8058,17.113599999999998,27.299750000000003,28.27
12,2013-01-13,142.34719642857144,85.05405,18.221500000000002,28.824125000000002,29.9525
13,2013-01-14,182.20882857142854,111.66885,24.1385,57.30825000000001,46.9175
14,2013-01-15,202.48038571428572,126.94014999999999,24.796100000000003,47.881875,51.6575
15,2013-01-16,129.87449999999998,82.10464999999998,20.6864,34.395,38.96
16,2013-01-17,89.1725,64.00345,18.161099999999998,28.976750000000006,39.0225
17,2013-01-18,125.56749999999998,85.72965,21.8209,36.8815,31.045
18,2013-01-19,149.99644642857143,93.4289,23.485,38.759625,27.895
19,2013-01-20,78.6672142857143,63.3517,9.089,21.798625,21.01
20,2013-01-21,67.99496428571429,60.0397,9.1967,26.669249999999998,23.1625
21,2013-01-22,128.94537499999998,85.20155000000001,17.2575,33.05025000000001,34.0625
22,2013-01-23,127.02962500000001,81.02600000000001,19.910299999999996,26.035249999999998,33.27
23,2013-01-24,179.45017142857145,97.86845,20.553500000000003,30.550125,38.2025
24,2013-01-25,110.504375,75.7822,24.326,31.222374999999996,34.9325
25,2013-01-26,130.30117857142858,71.91225,16.082900000000002,25.226625000000002,29.1875
