,Date,PM25,PM10,SO2,NO2,CO
0,2014-01-01,23.797811806069582,28.364935233160622,29.023156636110006,22.443490932642487,14.449481865284975
1,2014-01-02,26.87087342709104,31.739715025906733,32.80812973296133,23.619948186528497,15.0669689119171
2,2014-01-03,23.463762953367876,28.292784974093262,31.881858310083697,21.82652202072539,13.328367875647668
3,2014-01-04,24.97708641746854,30.522784974093266,26.787333599043446,20.40077720207254,12.783549222797927
4,2014-01-05,33.42258512213176,39.8736139896373,27.102729174970104,26.288568652849744,19.715673575129532
5,2014-01-06,53.997858068097706,60.6842098445596,51.200835990434435,41.09786269430052,31.571373056994815
6,2014-01-07,23.24544781643227,32.564261658031086,32.335170386608205,19.431120466321243,17.240284974093264
7,2014-01-08,13.042963545521834,18.064715025906736,22.671898166600243,13.676165803108809,9.92357512953368
8,2014-01-09,23.987222427831238,25.909158031088086,30.865221203666803,25.628465025906735,15.209844559585493
9,2014-01-10,48.746706143597336,49.733484455958546,49.17323236349143,39.22906735751296,24.037694300518133
10,2014-01-11,35.20928478904515,38.39128238341969,35.2585103626943,28.30479274611399,17.722538860103626
11,2014-01-12,23.98439581791266,27.195388601036274,33.14321941012356,24.946502590673575,14.3970207253886
12,2014-01-13,37.7220207253886,40.54825129533679,34.767690314866485,30.380375647668394,19.45764248704663
13,2014-01-14,52.198713915618065,54.129365284974085,45.191340175368666,40.711139896373055,26.451424870466322
14,2014-01-15,65.48301258327166,69.29981865284974,50.44110302909526,41.053303108808294,23.696243523316063
15,2014-01-16,39.05331236121392,41.642370466321246,39.50896273415703,30.897636010362692,19.8860103626943
16,2014-01-17,16.60610658771281,25.078665803108812,21.9476106018334,14.870239637305698,12.7279792746114
17,2014-01-18,35.76939304219098,47.54770725388601,32.825259067357514,27.02069300518135,16.613341968911918
18,2014-01-19,14.482369541080681,51.58795706883789,18.499857512953366,9.638860103626945,9.618523316062177
19,2014-01-20,21.57059585492228,23.602124352331607,30.323813272220008,18.59378238341969,16.613341968911918
20,2014-01-21,33.125925240562545,33.66829015544042,34.373266241530494,26.42389896373057,18.892487046632123
21,2014-01-22,64.20557457438933,65.29974093264248,41.17274611398964,35.50145725388602,27.018134715025905
22,2014-01-23,66.05034789045152,63.837729459659506,53.83896173774412,43.917823834196895,30.262694300518138
23,2014-01-24,46.23611676535899,57.51094559585493,44.01802212036668,29.320433937823836,23.630310880829015
24,2014-01-25,29.02794689119171,34.35976683937824,30.642928457552806,22.76253238341969,17.79598445595855
25,2014-01-26,55.72440321983716,57.824948186528495,39.56522220007971,29.02344559585492,24.501295336787564
26,2014-01-27,46.272839563286446,56.676930051813464,42.69039059386209,26.044268134715026,21.792098445595855
27,2014-01-28,26.855250740192446,33.90437823834197,24.751696891191706,17.040382124352334,12.867875647668393
28,2014-01-29,37.71684400444115,47.1993652849741,33.8038571143882,19.894883419689116,17.093911917098445
29,2014-01-30,37.97889063656551,37.523225388601034,34.27405340773216,22.396502590673578,14.580958549222798
30,2014-01-31,105.0352692450037,87.86877683197632,64.52204165005979,40.46684585492228,33.97448186528497
31,2014-02-01,65.69529977794227,57.69485751295338,44.30868672777999,30.227428756476684,21.33613989637306
32,2014-02-02,24.814151554404148,59.032189119170994,28.562039657233957,12.01068652849741,9.572538860103627
33,2014-02-03,10.157438934122872,19.294300518134715,22.904164009565562,9.096146373056994,8.754533678756477
34,2014-02-04,21.959289415247962,31.474650259067356,20.23687823834197,16.054047927461138,13.3639896373057
35,2014-02-05,76.4654792746114,63.674209844559584,30.207603626943,28.562046632124353,26.29922279792746
36,2014-02-06,121.77470854922281,79.6004792746114,36.58366580310881,29.388244818652847,29.123056994818654
37,2014-02-07,71.91636750555145,60.48198186528497,39.73886508569151,21.44630829015544,17.411917098445596
38,2014-02-08,31.42907568467802,31.38121761658031,19.39738341968912,12.065479274611398,14.82642487046632
39,2014-02-09,22.025198926720947,21.1984585492228,16.532810880829015,15.142810880829016,12.297927461139896
40,2014-02-10,41.118907290895635,38.285867875647675,26.900246113989635,20.879598445595853,16.691709844559586
41,2014-02-11,70.41292561065877,58.5924481865285,41.39852829812674,25.987273316062176,22.370466321243523
42,2014-02-12,81.9450222057735,70.77902849740933,39.25088082901554,26.048834196891193,25.9190414507772
43,2014-02-13,107.5169689119171,81.53198186528498,39.410103626943005,26.008581606217618,25.167746113989637
44,2014-02-14,110.0125693930422,82.25180051813471,38.74284575528099,29.384391191709845,27.167098445595855
45,2014-02-15,74.55583826794965,71.80637305699483,38.37131526504584,23.618847150259068,27.245466321243523
46,2014-02-16,70.51897668393782,70.74325129533678,51.17653846153846,38.93643134715026,28.224093264248705
47,2014-02-17,102.99077997779425,79.1201554404145,42.160246113989636,34.30884067357513,31.15220207253886
48,2014-02-18,100.4169689119171,71.21980569948187,27.904650259067356,20.85401554404145,21.610103626943005
49,2014-02-19,21.248112509252405,24.152124352331604,17.088406735751295,15.412920984455958,11.727331606217616
50,2014-02-20,52.805958549222794,56.06170984455959,26.78218413710642,26.40968264248705,17.939766839378237
51,2014-02-21,97.6012305699482,76.89512953367876,33.7950587883619,28.880796632124355,26.5440414507772
52,2014-02-22,128.5552738712065,87.71604922279792,33.67998903945795,25.319961139896375,29.321891191709845
53,2014-02-23,121.1834705773501,84.34674870466321,33.972966321243526,23.433322538860107,23.852331606217618
54,2014-02-24,126.94797834937084,87.03670984455958,31.760634715025905,20.79744170984456,24.867875647668395
55,2014-02-25,123.67264988897112,87.97246113989637,32.50788860103627,21.049190414507773,25.019430051813472
56,2014-02-26,34.14732142857143,60.70974093264248,14.563393782383418,8.738827720207254,7.386658031088083
57,2014-02-27,16.429940784604,24.006541450777206,13.284119170984455,13.484067357512954,9.676165803108809
58,2014-02-28,27.53990099925981,39.13,19.27681347150259,15.794300518134714,10.071891191709845
59,2014-03-01,16.828256846780164,21.360440414507774,20.27845257074532,11.899158031088083,8.775906735751295
60,2014-03-02,21.238221687638788,26.71204663212435,18.20932642487047,14.124514248704664,9.76360103626943
61,2014-03-03,42.36040433012584,55.192681347150256,26.85940414507772,16.49044689119171,14.282383419689118
62,2014-03-04,9.621132494448556,12.847603626943005,12.921152849740935,8.590997409326425,8.084844559585493
63,2014-03-05,18.633539970392306,24.329948186528497,16.547007772020727,12.87791450777202,10.824481865284975
64,2014-03-06,21.41572908956329,28.48976683937824,19.327810880829016,15.603886010362695,12.362694300518134
65,2014-03-07,64.8008003330866,62.768160621761666,36.39335890793145,29.60971502590673,19.008419689119172
66,2014-03-08,55.84862139156181,60.93603626943005,41.446379035472305,29.572538860103627,20.51360103626943
67,2014-03-09,36.820128608438196,42.035556994818656,27.243108808290156,20.43678756476684,14.465673575129534
68,2014-03-10,56.48353534418949,57.87616580310881,32.42146572339578,23.330375647668394,16.0919689119171
69,2014-03-11,44.39026646928201,60.76445595854922,21.275025906735753,14.315900259067357,12.89961139896373
70,2014-03-12,10.09278312361214,13.201347150259068,10.686593264248703,8.087694300518136,8.343911917098445
71,2014-03-13,22.86511843079201,30.970932642487043,19.056683937823834,15.226489637305697,9.550518134715025
72,2014-03-14,19.36590025906736,24.429559585492232,20.59007772020725,16.79766839378238,10.674870466321243
73,2014-03-15,48.0619541080681,52.16045336787564,31.184744918294143,29.221716321243523,16.593264248704664
74,2014-03-16,58.87988989637306,64.09213730569948,25.21353626943005,20.23089378238342,11.50841968911917
